Datum;Thema;Teilnehmende (Angemeldet);Teilnehmende (tatsächlich);Kategorie;Stichwörter
11.02.2020;Warnstreik Nr. 3 Charité-Facility-Management GmbH für die Schaffung eines Tarifvertrages – Auf dem Weg zum TVÖD;350;350;Arbeit und Sozialpolitik;
11.02.2020;Demonstration vor der iranischen Botschaft;70;25;Ausland;
11.02.2020;Solidarität mit dem Volk im Libanon und gegen die Korruption der Regierung;30;6;Ausland;
11.02.2020;Nichtanerkennung Iranischer Botschaft - Andenken an das Iranische Volk (vom 01.02. bis 11.02.2020 - täglich);50;;Ausland;
11.02.2020;Unterstützung für Demokratie-Bewegung im Iran;100;25;Ausland;
11.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
11.02.2020;Der Wahlshow, ende;40;;Sonstige;Kultur
11.02.2020;Der Wahlshow, ende;40;10;Sonstige;Kultur
11.02.2020;Protest gegen hohe Mieten und Quo Vadis Immobilien-Konferenz;200;60;Stadtpolitik;
11.02.2020;Wir pfeifen auf Stuttgart 21 (vom 11.02. bis 31.03.2020 - jeweils Di.);10;3;Umwelt;
11.02.2020;Vernünftige Energiepolitik für Deutschland;5;;Umwelt;
11.02.2020;SZ-weltoffen gegen Rassismus, religiöse Intoleranz, Homophobie, Leugnung von Klimawandel und Geschichte;20;34;Umwelt;
12.02.2020;Ganztägiger Warnstreik BARMER (Krankenkasse);700;400;Arbeit und Sozialpolitik;
12.02.2020;Verleihung einer Goldenen Gießkanne an Hubertus Heil für die wirkungslose Rentenpolitik. Demonstration gegen die schlechte Rentenpolitik der GroKo;10;;Arbeit und Sozialpolitik;
12.02.2020;Entfristung und faire Arbeitsbedingungen;20;30;Arbeit und Sozialpolitik;
12.02.2020;Bürger Krieg in Kamerun;20;5;Ausland;
12.02.2020;Free Gaza from Hamas;14;;Ausland;
12.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
12.02.2020;Kerzen für Assange (vom 01.01. bis 30.12.2020 - jeweils Mi.);50;45;Ausland;
12.02.2020;Antikriegsmahnwache – Kein Krieg und keine Kriegshetze gegen Russland! ... (vom 08.01. bis 25.03.2020 - jeweils Mi.);15;;Ausland;
12.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
12.02.2020;Merkel muss weg (vom 22.11.2019 bis 21.11.2020 - jeweils Mi.);50;15;rechts;
12.02.2020;Merkel muß weg Mittwoch (vom 08.01. bis 23.12.2020 - jeweils Mi.);30;25;rechts;
12.02.2020;Climate Wednesday (Scientists 4 Future) Klimamahnwache (vom 04.12.2019 bis 04.03.2020 - jeweils Mi.);10;;Umwelt;
13.02.2020;Gegen die vielfältigen Menschenrechtsverletzungen in Nordkorea (vom 23.01. bis 20.02.2020 - jeweils Do.);15;6;Ausland;
13.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
13.02.2020;Solidarität mit Bahrainische Volks;10;5;Ausland;
13.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
13.02.2020;Die 6. Klasse der Grundschule der Berlin Metropolitan School nimmt derzeit das Thema soziale und politische Bewegungen durch. Die SchülerInnen haben dazu Referate vorbereitet, so etwa zum Thema LGBTQ-Bewegung, Black Liberation in den USA, und Fridays for Future. Die SchülerInnen möchten ihre Referate an einem Ort vortragen, der selbst bedeutsam und symbolisch für politische Veränderungen war und ist.;30;19;Bürgerrechte;
13.02.2020;Schluss mit der aggressiven Politik der NATO... (vom 30.01. bis 30.04.2020 - jeweils Do.);20;;Frieden;
13.02.2020;Unsere Häuser werden verkauft;50;38;Stadtpolitik;Mieten
13.02.2020;Mittagspausenaktion vor der Tagung der Amtschefkommission der Kultusministerkonferenz;15;16;Stadtpolitik;Bildung
13.02.2020;Rote Karte für Scheuer und sein BMVI;300;;Verkehr;
14.02.2020;Freiheit für Grup Yorum, Freiheit für Mustafa Kocak;15;7;Ausland;
14.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
14.02.2020;Solidarität mit Bahrainische Volks;10;10;Ausland;
14.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
14.02.2020;Demonstration gegen sexualisierte Gewalt und nicht-konsensuale Pornographie an FLINT-Personen...;500;;Bürgerrechte;
14.02.2020;Mahnwache und Gebet von Christen aus ganz Deutschland aufgrund jüngster antisemitischer Ausschreitungen mit Aufrufen zu Terror und Mord auf deutschem Boden;50;10;Bürgerrechte;
14.02.2020;Protest gegen homo-, bi- und transphobe Gewalt im öffentlichen Raum;30;50;Bürgerrechte;
14.02.2020;26. Mahnwache FÜR den Erhalt der Selbstbestimmung (vom 14.02. bis 21.02.2020,Fr.);10;;Bürgerrechte;Gesundheit
14.02.2020;Solidarität gegen Gewalt an Mädchen & Frauen - Dance-Demo One Billion Rising;900;700;Bürgerrechte;
14.02.2020;Tanz gegen Gewalt an Frauen und Mädchen im Rahmen der weltweiten Aktion one Billion rising;300;250;Bürgerrechte;
14.02.2020;Gegen Diskriminierung von asiatisch stämmigen Bürgern auf Grund des Coronavirus. Gegen Panikmache der Medien;50;20;Corona-Maßnahmen;
14.02.2020;Heimat und Weltfrieden (vom 10.01. bis 26.12.2020 - jeweils Fr.);20;15;rechts;
14.02.2020;Kundgebung gegen Kastenstand-Haltung von Sauen;40;50;Tiere;
14.02.2020;Tierhaltung mit Herz und Hirn - auch Hund und Katze wollen beim Menschen bleiben!;50;45;Tiere;
14.02.2020;Erhalt der bäuerlichen Schweinehaltung;30;42;Umwelt;
14.02.2020;Fridays For Future - Klimastreik;300;150;Umwelt;
14.02.2020;Mahnwache für das Klima und das Pariser Abkommen – Fridays for Future (vom 03.01. bis 27.03.2020 - jeweils Fr.);12;3;Umwelt;
15.02.2020;Fridays gegen Altersarmut;100;30;Arbeit und Sozialpolitik;
15.02.2020;Die EU soll die iranische Revalutionsgarde (?) als Terrororganisation einstufen;10;3;Ausland;
15.02.2020;Gegen Trump Deal;250;75;Ausland;
15.02.2020;Idlib under Fire;30;75;Ausland;
15.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
15.02.2020;Kein US-Krieg gegen Venezuela, Trump UnblockVenezuela, Gegen den Putsch in Bolivien Gegen Intervention und Blockade, Hände weg von dem fortschrittlichen Lateinamerika (vom 04.01. bis 29.02.2020 - jeweils Sa.);50;30;Ausland;
15.02.2020;We´re organizing a protest in Hermannplatz in solidarity with the political activist Patrick George Zaky who is currently in the Egyptian police custody;100;70;Ausland;
15.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
15.02.2020;Heimat und Weltfrieden;100;55;rechts;
15.02.2020;staatenlos.info-Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 04.01. bis 29.03.2020 - jeweils Sa.,So.);10;;rechts;Reichsbürger
15.02.2020;Grausamkeit des Pelzhandels;6;4;Tiere;
15.02.2020;Speziesismus;10;8;Tiere;
15.02.2020;Mahnwache: Für die Erhaltung der Standards der Europäischen Masthuhn-Initiative und gegen die Tierschutzstandards von Subway;8;;Tiere;
15.02.2020;Video Aktion zur Aufklärung über die Tierindustrie (vom 01.02. bis 29.02.2020 - jeweils Sa.);15;2;Tiere;
16.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
16.02.2020;Protest gegen das Urteil Delo Seti;20;2;Ausland;
16.02.2020;Unterstützung der algerischen friedlichen Revolution;100;40;Ausland;
16.02.2020;Unterstützung der algerischen Volksbewegung;25;;Ausland;
16.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
16.02.2020;Meditation für inneren und äusseren Frieden. Wir wollen darauf aufmerksam machen, dass Frieden immer in einem Selbst beginnt. (vom 02.02. bis 23.02.2020 - jeweils So.);20;8;Frieden;
16.02.2020;staatenlos.info-Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 04.01. bis 29.03.2020 - jeweils Sa.,So.);10;3;rechts;Reichsbürger
16.02.2020;Air France fliegt Affen in den Tod. Stoppt Versuchslabortransporte.;10;5;Tiere;
17.02.2020;Kein Bock auf Nazis/AFD (vom 06.01. bis 14.12.2020 - jeweils Mo.);50;;Antifa und Antira;
17.02.2020;Der Kampf gegen Hartz 4;50;;Arbeit und Sozialpolitik;
17.02.2020;Demonstration gegen das Regierungshandeln Kanadas bezüglich des Übergriffes auf die Wetsuweten und bezüglich der CoastalLink Pipeline...;30;35;Ausland;
17.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
17.02.2020;Mahnwache zur Erinnerung an die Opfer des atomaren Super-Gau im japanischen Fukushima, für den weltweiten Frieden UND soziale Gerechtigkeit (vom 23.09.2019 bis 16.03.2020 - jeweils Mo.);20;5;Ausland;
17.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
17.02.2020;Mahnwache für Frieden und Menschenrechte (vom 06.01. bis 30.03.2020 - jeweils Mo.);12;5;Bürgerrechte;
17.02.2020;Kranzniederlegung anlässlich der Erschießung von Ahmet Acar (24), Mustafa Kurt (28), Sema Alp (18), Sinan Karakus (26) am 17.02.1999 aus dem israelischen Konsulat heraus. Wir fordern Gerechtigkeit für die Ermordeten! Freiheit für Abdullah Öcalan! Frieden für Kurdistan !;15;30;Gedenken;
17.02.2020;Umwandlung der Parkspur in Radweg bis April 2020 (vom 10.02. bis 23.03.2020 - jeweils Mo.);70;40;Stadtpolitik;
17.02.2020;Mahnwache, Protest und Information: gegen den falschen Standort BER, für eine umwelt- und gesundheitsverträgliche Verkehrspolitik in Deutschland ... (vom 06.01. bis 30.03.2020 - jeweils Mo.);70;25;Verkehr;
18.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
18.02.2020;Landmines are banned, Mr. President! – Gegen den Einsatz von Landminen;10;15;Frieden;
18.02.2020;Wir pfeifen auf Stuttgart 21 (vom 11.02. bis 31.03.2020 - jeweils Di.);10;6;Umwelt;
19.02.2020;Informationsaktion für die Petition ´Demand your right to repair your smartphone´;10;10;Arbeit und Sozialpolitik;
19.02.2020;Kundgebung gegen Preisverleihung der Goldenen Gießkanne 2020;30;;Arbeit und Sozialpolitik;
19.02.2020;Protest gegen Grundrente / Symbolische Verleihung einer Goldenen Gießkanne …;10;10;Arbeit und Sozialpolitik;
19.02.2020;Schützt das Taxi;1000;600;Arbeit und Sozialpolitik;
19.02.2020;Schützt das Taxi;150;;Arbeit und Sozialpolitik;
19.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
19.02.2020;Kerzen für Assange (vom 01.01. bis 30.12.2020 - jeweils Mi.);50;12;Ausland;
19.02.2020;Antikriegsmahnwache – Kein Krieg und keine Kriegshetze gegen Russland! ... (vom 08.01. bis 25.03.2020 - jeweils Mi.);15;;Ausland;
19.02.2020;Eilige Protestaktion zur Parlamentswahl-Farce im Iran in Solidarität mit dem Bürgerprotesten im Iran für Freiheit und Demokratie;15;5;Ausland;
19.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
19.02.2020;#MehrAls1 - Zeichen setzen für einen starken EU-Haushalt vor dem EU-Sondergipfel zum mehrjährigen Finanzrahmen der EU;30;25;Europa;
19.02.2020;Merkel muss weg (vom 22.11.2019 bis 21.11.2020 - jeweils Mi.);50;8;rechts;
19.02.2020;Merkel muß weg Mittwoch (vom 08.01. bis 23.12.2020 - jeweils Mi.);30;10;rechts;
19.02.2020;Demo gegen Tierversuche in Kosmetika;8;;Tiere;
19.02.2020;Regionale Lebensmittel ermöglichen, Tierhaltung in Deutschland erhalten!;50;;Tiere;
19.02.2020;Tierhaltung in Deutschland macht Sinn!;20;1;Tiere;
19.02.2020;Video Aktion zur Aufklärung über die Tierindustrie (vom 05.02. bis 26.02.2020 - jeweils Mi.);15;7;Tiere;
19.02.2020;Nein zu Datteln 4;5;80;Umwelt;
19.02.2020;Climate Wednesday (Scientists 4 Future) Klimamahnwache (vom 04.12.2019 bis 04.03.2020 - jeweils Mi.);10;;Umwelt;
20.02.2020;Mahnwache zum Anschlag in Hanau;500;500;Antifa und Antira;
20.02.2020;Keine Zusammenarbeit mit der AFD-Lichtenberg in der BVV;30;30;Antifa und Antira;
20.02.2020;Mahnwache der vergessenen Generation;50;83;Arbeit und Sozialpolitik;
20.02.2020;Mahnwache der vergessenen Generation;50;;Arbeit und Sozialpolitik;
20.02.2020;Aufnahme von besonders Schutzbedürftigen;20;3;Asyl;
20.02.2020;Beendigung der politisch motivierten Inhaftierungen in Bolivien;50;12;Ausland;
20.02.2020;Freiheit für Grup Yorum, Freiheit für Mustafa Kocak;15;5;Ausland;
20.02.2020;Gegen die vielfältigen Menschenrechtsverletzungen in Nordkorea (vom 23.01. bis 20.02.2020 - jeweils Do.);15;5;Ausland;
20.02.2020;Eilige Protestaktion zur Parlamentswahl-Farce im Iran in Solidarität mit dem Bürgerprotesten im Iran für Freiheit und Demokratie;15;8;Ausland;
20.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
20.02.2020;Schluss mit der aggressiven Politik der NATO... (vom 30.01. bis 30.04.2020 - jeweils Do.);20;;Frieden;
20.02.2020;In Gedenken an die Opfer des rechten Terroranschlags in Hanau - Gegen Rassismus und für eine offene Gesellschaft;500;;Gedenken;
20.02.2020;Berlinale ja - Manöver nein;30;40;Stadtpolitik;Kultur
21.02.2020;Freilassung von Khalid Shamo;200;55;Ausland;
21.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
21.02.2020;Boykott der Parlaments-Wahlfarce im Iran / Solidarität mit Bürgerprotesten im Iran;150;90;Ausland;
21.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
21.02.2020;27. Mahnwache FÜR den Erhalt der Selbstbestimmung (vom 14.02. bis 21.02.2020,Fr.);10;10;Bürgerrechte;Gesundheit
21.02.2020;Heimat und Weltfrieden (vom 10.01. bis 26.12.2020 - jeweils Fr.);20;30;rechts;
21.02.2020;Fridays For Future - Klimastreik;100;120;Umwelt;
21.02.2020;Mahnwache für das Klima und das Pariser Abkommen – Fridays for Future (vom 03.01. bis 27.03.2020 - jeweils Fr.);12;9;Umwelt;
21.02.2020;Mahnwache für getöteten Fußgänger;25;4;Verkehr;
22.02.2020;Aufgrund des kürzlichen Übergriffes der Kanadischen Regierung auf das unceded land der Wet´Suwet´en Nation …;20;24;Ausland;
22.02.2020;Ein Jahr algerische Revolution feiern (vom 22.02. bis 23.02.2020,Sa.,So.);30;25;Ausland;
22.02.2020;Gegen die Diktatur und für Rechtsstaatlichkeit und Menschenrechte in Eritrea;2000;450;Ausland;
22.02.2020;Idlib Under Fire;40;25;Ausland;
22.02.2020;Idlib under Fire (vom 12.02. bis 22.02.2020 - täglich);20;;Ausland;
22.02.2020;Kein US-Krieg gegen Venezuela, Trump UnblockVenezuela, Gegen den Putsch in Bolivien Gegen Intervention und Blockade, Hände weg von dem fortschrittlichen Lateinamerika (vom 04.01. bis 29.02.2020 - jeweils Sa.);50;15;Ausland;
22.02.2020;Eilige Protestaktion zur Parlamentswahl-Farce im Iran in Solidarität mit dem Bürgerprotesten im Iran für Freiheit und Demokratie;15;7;Ausland;
22.02.2020;Gedenken an die Opfer des blutigen Massakers in der Ortschaft Chodschali, Aserbaidschan am 26.02.1992;1000;;Ausland;
22.02.2020;Gedenken an die Opfer des blutigen Massakers in der Ortschaft Chodschali, Aserbaidschan am 26.02.1992;1000;550;Ausland;
22.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
22.02.2020;staatenlos.info-Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 04.01. bis 29.03.2020 - jeweils Sa.,So.);10;;rechts;Reichsbürger
22.02.2020;Amazon // Edge Tower // Gentrifizierung Love Kiez // Hate Amazon;1000;500;Stadtpolitik;
22.02.2020;Grausamkeit des Pelzhandels;6;4;Tiere;
22.02.2020;Demonstration gegen den geplanten Umbau des Autobahndreiecks Funkturm;600;600;Verkehr;
23.02.2020;Ein Jahr algerische Revolution feiern (vom 22.02. bis 23.02.2020,Sa.,So.);30;25;Ausland;
23.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
23.02.2020;Erstarken trans- und homofeindlicher Gewalt in Neukölln und ganz Berlin - auch und gerade im Zusammenhang mit der oft unzufriedenstellenden Strafverfolgung solcher Delikte und dem polizeilichen Umgang mit den Opfern;300;140;Bürgerrechte;
23.02.2020;Meditation für inneren und äusseren Frieden. Wir wollen darauf aufmerksam machen, dass Frieden immer in einem Selbst beginnt. (vom 02.02. bis 23.02.2020 - jeweils So.);20;;Frieden;
23.02.2020;Gedenken an die Opfer der Deportation des tschetschenischen Volkes am 23. Februar 1944;30;30;Gedenken;
23.02.2020;staatenlos.info-Mahnwache für Heimat und Weltfrieden GG 139 GG 146 (vom 04.01. bis 29.03.2020 - jeweils Sa.,So.);10;;rechts;Reichsbürger
23.02.2020;Video Aktion zur Aufklärung über die Tierindustrie;15;6;Tiere;
24.02.2020;Kein Bock auf Nazis/AFD (vom 06.01. bis 14.12.2020 - jeweils Mo.);50;;Antifa und Antira;
24.02.2020;Der Kampf gegen Hartz 4;50;;Arbeit und Sozialpolitik;
24.02.2020;Free Assange Global Protest;100;60;Ausland;
24.02.2020;Mahnwache zur Erinnerung an die Opfer des atomaren Super-Gau im japanischen Fukushima, für den weltweiten Frieden UND soziale Gerechtigkeit (vom 23.09.2019 bis 16.03.2020 - jeweils Mo.);20;5;Ausland;
24.02.2020;Nachtkundgebung mit Kerzen gegen die israelischen Angriffe auf die palästinensischen Zivilisten in Gaza;150;70;Ausland;
24.02.2020;Eilaktion in Solidarität mit den Bürgerprotesten im Iran. Und zu Aufklärung der getöteten 1500 Demonstranten und der Forderung nach einer Internationalen Untersuchungskommission. (vom 24.02. bis 29.02.2020 - täglich);10;;Ausland;
24.02.2020;Kundgebung: Eilaktion in Solidarität mit den Bürgerprotesten im Iran. Und zu Aufklärung der getöteten 1.500 Demonstranten und der Forderung nach einer Internationalen Untersuchungskommission (vom 24.02. bis 29.02.2020 - täglich);10;;Ausland;
24.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;3;Ausland;
24.02.2020;Mahnwache für Frieden und Menschenrechte (vom 06.01. bis 30.03.2020 - jeweils Mo.);12;8;Bürgerrechte;
24.02.2020;Berlinale YES, Defender NO!;24;8;Stadtpolitik;Kultur
24.02.2020;Umwandlung der Parkspur in Radweg bis April 2020 (vom 10.02. bis 23.03.2020 - jeweils Mo.);70;65;Stadtpolitik;
24.02.2020;Mahnwache, Protest und Information: gegen den falschen Standort BER, für eine umwelt- und gesundheitsverträgliche Verkehrspolitik in Deutschland ... (vom 06.01. bis 30.03.2020 - jeweils Mo.);70;20;Verkehr;
25.02.2020;Eilaktion in Solidarität mit den Bürgerprotesten im Iran. Und zu Aufklärung der getöteten 1500 Demonstranten und der Forderung nach einer Internationalen Untersuchungskommission. (vom 24.02. bis 29.02.2020 - täglich);10;;Ausland;
25.02.2020;Kundgebung: Eilaktion in Solidarität mit den Bürgerprotesten im Iran. Und zu Aufklärung der getöteten 1.500 Demonstranten und der Forderung nach einer Internationalen Untersuchungskommission (vom 24.02. bis 29.02.2020 - täglich);10;5;Ausland;
25.02.2020;Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China beenden (vom 01.02. bis 31.07.2020 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.);5;2;Ausland;
25.02.2020;Wir pfeifen auf Stuttgart 21 (vom 11.02. bis 31.03.2020 - jeweils Di.);10;5;Umwelt;
25.02.2020;Energetische Modernisierung – Solidarische Prozessbegleitung;20;15;Umwelt;
25.02.2020;Mahnwache für die getötete Fußgängerin;100;100;Verkehr;
26.02.2020;Gegen rechten Terror und Rassismus! In Gedenken an Hanau. Shisha rauchen ist nicht kriminell! Kein Generalverdacht!;50;80;Antifa und Antira;
26.02.2020;Protest gegen die Betriebsschließung bei PayPal;50;30;Arbeit und Sozialpolitik;
26.02.2020;Gerechtigkeit für Chodschali;50;12;Ausland;
26.02.2020;Gerechtigkeit für Chodschali;25;16;Ausland;
26.02.2020;Kerzen für Assange (vom 01.01. bis 30.12.2020 - jeweils Mi.);50;15;Ausland;
26.02.2020;Politischer Aschermittwoch, Reaktionen zur Weihnachtsansprache des Bundespräsidenten, Kritik an Steinmeiers Staatsverständnis - ist das aktuelle System in Deutschland, was der Bundespräsident in seiner Ansprache 2019 meinte, die richtige Lösungsvariante der Demokratie?;10;;Ausland;
