2022 bis einschließlich Juli,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Datum Versammlung,Versammlungsbeginn,Versammlungsende,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2022-05-31 00:00:00,18.30,20.45,"Kulturzentrum Hasenbergl, Blodigstraße Ecke Dülferstraße – Brundageplatz",Fahrraddemo,,"BMW Autobahn, Auobahnzubringer Schleißheimer Str. A99, Flächengerechtigkeit, Mobilitätswende, Klimagerechtigkeit",250
2022-06-01 00:00:00,18.00,21.30,Königsplatz – Marienplatz – Königsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",2000
2022-06-01 00:00:00,08.45,10.00,Marienplatz,stationär,,"Klimagerechtigkeit, Mobilitätswende, BMW-Autobahn, Hasenbergl verteidigen",70
2022-06-01 00:00:00,16.00,19.00,Sendlinger-Tor-Platz,stationär,Grüne Jugend München,,15
2022-06-01 00:00:00,14.00,16.00,Sendlinger  Straße 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-06-02 00:00:00,17.00,19.00,Michaelianger auf Höhe des Fitnessparks,stationär,ÖDP München,Wasser für den Hachinger Bach im Michaelianger,50
2022-06-02 00:00:00,13.00,15.00,Sendlinger Straße 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-06-02 00:00:00,14.00,19.00,Geschwister-Scholl-Platz,stationär,,"Ukraine-Krieg, Rassismus an den Außengrenzen und die Aufrüstung der Bundeswehr",20
2022-06-02 00:00:00,17:30:00,19.00,Marienplatz,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,15-40
2022-06-02 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-06-03 00:00:00,14.00,17.00,Marienplatz,stationär,FFF,Fridays For Future,300
2022-06-03 00:00:00,08.30,09.30,Hopfenstr. / Rundfunkplatz,stationär,,Anpassung der Wetterberichterstattung vs. Klimakrise,8
2022-06-03 00:00:00,14.00,15.15,MPL bis Geschwister-Scholl-Platz,sfv,FFF,Fridays For Future,250
2022-06-03 00:00:00,18.20,21.00,Marienplatz,stationär,Active Love,Active Love,10
2022-06-04 00:00:00,11:00:00,18:00:00,Rotkreuzplatz,stationär,Tierschutzpartei,Tierrechte und Rechte der Natur,2-10
2022-06-04 00:00:00,13.00,18.30,Marienplatz – Marienplatz,sfv,,Tierrechtsaktivismus,200
2022-06-04 00:00:00,14.00,16.30,Am Harras,stationär,,Info`s auf d`Straß,20
2022-06-04 00:00:00,17.00,22.00,Geschwister-Scholl-Platz  Professor Huber Pl und Ludwigstraße– THW,sfv,Mehr Lärm für München,Freiräume für Kollektive und Künstler schaffen,1800
2022-06-04 00:00:00,14.00,17.45,noch offen,sfv,München steht auf,"Wir laufen für den Frieden – kein Krieg, Selbstbestimmung in allen Bereichen auch in der pers. Impfentscheidung",5000
2022-06-04 00:00:00,12.00,17.00,Max-Joseph-Platz,stationär,,"Ein Andenken an die Opfer (Männer, Frauen, Jugendliche), die durch das Mullah-Regime im Iran in den letzten 43 Jahren zu Tode gekommen sind",10
2022-06-04 00:00:00,15.30,18.00,Rindermarkt,stationär,CVJM München e.V.,Christliche Werte in einer sich wandelnden Gesellschaft,25
2022-06-04 00:00:00,17.00,19.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Gemeinsam gegen Krieg,700
2022-06-04 00:00:00,14.00,16.00,Marienplatz bis Bob-van-Benthem-Platz,sfv,,Nein zur „Chatkontrolle“,20-50
2022-06-04 00:00:00,14.00,16.30,Theresienwiese – Ostpark Eislaufzentrum,sfv,,Keine Zwangsimpfung für Pflege und Soldaten Keine Waffenlieferungen Wir Wollen Frieden,150 in 80 KFZ
2022-06-04 00:00:00,20.00,21.00,Marienplatz,stationär,Hongkonger in Deutschland e.V.,Mahnwache zum Tiananmen-Massaker am 4. Juni,20
2022-06-04 00:00:00,16:30:00,18:30:00,Sendlinger Straße 19,stationär,,Unterstützung des Aufstands des iranischen Volkes,10
2022-06-04 00:00:00,11:45:00,16:45:00,Karlsplatz (Stachus),stationär,,"Beendigung der 21 Jahre Folter, …",30
2022-06-04 00:00:00,16.00,19.00,Isartorplatz,stationär,,Abschaffung des Sozialstaates,8
2022-06-04 00:00:00,12.00,14.00,Sendlinger Straße 19,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-06-05 00:00:00,13:30:00,15:30:00,Marienplatz,stationär,,Mahnwache für Julian Assange,20
2022-06-05 00:00:00,15.30,18.00,Karlsplatz,stationär,CVJM München e.V.,Christliche Werte in einer sich wandelnden Gesellschaft,25
2022-06-05 00:00:00,14.00,16.00,Rindermarkt,stationär,,Demo zum Internationalen Tierrechtstag,20-25
2022-06-06 00:00:00,12.00,21.00,Rindermarkt,stationär,,Gedenken an den Genozid der Anfal-Operation und den Giftgas-Angriff auf Halabja,30
2022-06-07 00:00:00,12.00,21.00,Rindermarkt,stationär,,Gedenken an den Genozid der Anfal-Operation und den Giftgas-Angriff auf Halabja,30
2022-06-08 00:00:00,18.00,21.30,Odeonsplatz – Odeonsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",1000
2022-06-08 00:00:00,13.00,15.00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-06-09 00:00:00,17:30:00,19.00,Marienplatz,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,15-40
2022-06-09 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-06-10 00:00:00,13.00,14.00,MPL,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-06-10 00:00:00,17.30,19.00,Marienplatz,stationär,Bündnis Social Peace,"Soziale Gerechtigkeit, Inflation",50-100
2022-06-10 00:00:00,11.00,13.00,Ganghoferstraße 4-10,stationär,DKP München,Energieoreisstopp jetzt,10
2022-06-10 00:00:00,16.00,18.00,Tegernseer Platz 7,stationär,DKP München,Stopp Energiepreise!,6
2022-06-11 00:00:00,12.00,17.00,Max-Joseph-Pl.,stationär,MAKRO-Münchner Arbeitskreis Reserveoffiziere,europäischer Tag der Reservisten,8
2022-06-11 00:00:00,14.00,16.30,Rotkreuzplatz,stationär,,Info`s auf d`Straß,20
2022-06-11 00:00:00,15.00,18.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,Active Love,Active Love,10
2022-06-11 00:00:00,11:45:00,16:45:00,Marienplatz,stationär,,"Beendigung der 21 Jahre Folter, …",30
2022-06-11 00:00:00,15.00,20.00,Rudi-Hierl-Platz-Gärtnerplatz,sfv,,In die Offensive gegen Aufrüstung – Keine 100 Milliarden für deutsche Kriege!,300
2022-06-11 00:00:00,14.00,16.00,THW-P+R Michaelibad,sfv,,gegen die mediale Lügenpropaganda – gegen Zwangsmaßnahmen wie Impfpflich tund Tests – für die Evaluierung  und Aufbereitung der willkürlich durchgeführten Corona-Mapnahmen – gegne politische Machregime -,100 Menschen in 60 KFZ
2022-06-11 00:00:00,14.00,18.00,Geschwister-Scholl-Platz,stationär,,"Freiheit, Religion, christliche Werte",2-10
2022-06-11 00:00:00,11.00,13.00,Giesinger Bahnhofsplatz 2,stationär,MLPD,Wie verhindern wir einen Weltkrieg?,3-4
2022-06-11 00:00:00,11.00,13.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-06-11 00:00:00,14.00,16.00,Prinz-Carl-Palais – Rindermarkt,sfv,Democrats Abroad,„March For Our Lives“ - Gegen Waffengewalt in den USA,50
2022-06-12 00:00:00,15.00,17.00,Stachus,stationär,,Gemeinsam gegen Krieg,300
2022-06-12 00:00:00,14.00,16.00,Marienplatz,stationär,,Russians against the war,300
2022-06-13 00:00:00,18.00,19.00,Rindermarkt,stationär,,Weg mit Hartz IV,20-30
2022-06-14 00:00:00,18.00,20.30,Karlspl.,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-06-15 00:00:00,18.00,21.30,Odeonsplatz – Odeonsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",1000
2022-06-15 00:00:00,18.00,21.00,Stachus,stationär,,Active Love,10
2022-06-15 00:00:00,13.30,15.00,Marienplatz 25,stationär,IG Metall,Tarifbindung und lebendige Innenstadt erhalten,25
2022-06-15 00:00:00,14.00,16.00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Vegetarismus,10
2022-06-16 00:00:00,17:30:00,19.00,Marienplatz,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,15-40
2022-06-16 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-06-17 00:00:00,12.00,13.30,Professor-Huber-Platz,stationär,Verband der Bayerischen Entsorgungsunternehmen e.V.,Internationaler Tag der Müllabfuhr,50
2022-06-17 00:00:00,11.00,12.00,Hofgartenstraße am Köglmühlbach,stationär,BUND Naturschutz,10. Jahrestag Bürgerentscheid „Bürgerbegehren zur Verhinderung der 3. Startbahn“,50
2022-06-17 00:00:00,18.00,21.00,Hans-Mielich-Platz,stationär,,Neubebauung des Ärztezentrums am Candidplatz,50
2022-06-18 00:00:00,14.00,16.30,Münchner Freiheit,stationär,,Info`s auf d`Straß,20
2022-06-18 00:00:00,15.00,18.00,,stationär,Active Love,Active Love,10
2022-06-18 00:00:00,11:45:00,16:45:00,Pasinger Bahnhofsplatz 9,stationär,,"Beendigung der 21 Jahre Folter, …",30
2022-06-18 00:00:00,14.00,16.30,Theresienwiese – P+R Freiham,Autokorso,,Kein Impfzwang für Pflege und Soldaten,150 Menschen in 50 KFZ
2022-06-18 00:00:00,12.00,15.00,Curt-Mezger-Platz,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-06-20 00:00:00,18.00,19.00,Marienplatz,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-06-20 00:00:00,18.00,20.30,Geschwister-Scholl-Platz – Marienplatz,sfv,,Weltflüchtlingstag und Hinweis auf die UN-Dekade,100
2022-06-21 00:00:00,10.00,21.00,Odeonsplatz Platz vor der Feldherrnhalle,stationär,Greenpeace München,Erstellen eines Großflächen-Bild mit Passanten. Thema Umwelt/Klima,30-40
2022-06-21 00:00:00,10.00,17.00,Marienplatz,stationär,Sozialverband VdK Bayern e.V.,Naechstenpflege – Pflege zu Hause,20
2022-06-21 00:00:00,18.00,20.30,Karlspl.,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-06-22 00:00:00,18.00,21.30,Odeonsplatz – Odeonsplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",1000
2022-06-22 00:00:00,18.30,20.30,Erika-Mann-Str. 31 – Schwanthalerstraße,sfv,Green City e.V.,Baumbegrünung in der Schwanthalerstraße,40
2022-06-22 00:00:00,14.00,16.00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-06-22 00:00:00,16.00,18.00,Geschwister-Scholl-Platz,stationär,,Informationsveranstaltung zum G7-Gipfel,50
2022-06-23 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-06-23 00:00:00,17:30:00,19.00,Marienplatz,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,15-40
2022-06-23 00:00:00,19:00:00,21.00,Karlspl.,stationär,,Gegen G7,10
2022-06-24 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-06-24 00:00:00,16.00,18.00,"Viktualienmarkt Straße, Sparkassen-/Frauenstraße",stationär,,120 stehende Schild-Bürger,120
2022-06-24 00:00:00,18.00,20.00,Rindermarkt,stationär,,Kinderrechte,20-50
2022-06-24 00:00:00,18.00,20.00,Karlsplatz / Stachus,stationär,,Gemeinsam Gegen Krieg,300
2022-06-24 00:00:00,13.30,16.00,Odeonsplatz – Geschwister-Scholl-Platz,sfv,,Fehlende Masterplätze für den neuen Studiengang Psychotherapie,150
2022-06-24 00:00:00,17.00,21.10,Odeonsplatz – Ludwigstr. - Schellingstr. - Barer Str. - Karolinenpl. - Brienner Str. - Odeonsplatz,sfv,Fridays For Future,Fridays For Future Freitagsdemo mit Themenschwerpunkt zu G7,1000
2022-06-24 00:00:00,18.00,19.00,Oertelplatz,stationär,isarlust e.V.,"""Kulturlieferdienst"" - Rettet die Münchner und Bayerische Kunst- und Kulturszene ""Verkehrswende"" - Schafft (temporäre) öffentliche Räume auf (weitgehend) leeren Autostraßen ""Solidarität"" - Danke Arbeiter*innen d Seuchenbewältigung & Behördenvertr. d Demokratieverteidigung",120-150
2022-06-24 00:00:00,16.15,17.00,Hauptbahnhof / Arnulfstraße – Prielmayerstr. - Karlsplatz – Lenbachplatz – Maximiliansplatz – Brienner Straße – Odeonsplatz,sfv,FFF Regensburg,#Debt4Climate,10 – 50
2022-06-25 00:00:00,16.00,18.00,Karlspl.,stationär,,Gedenken an Märtyrer und Freiheit politischer Gefangener i Iran,10
2022-06-25 00:00:00,12.00,17:30:00,Theresienwiese (AKG) – Poccistr. - Lindwurmstr. - Herzog-Heinrich-Str. - Kaiser-Ludwig-Platz – Herzog-Heinrich-Str. - Paul-Heyse-Str.-Paul-Heyse – Schwanthaler Str. – Sonnenstr. - Sendlinger-Tor-Platz -Lindwurmstr. - Poccistr.- Theresienwiese (SKG),sfv,NaturFreundeDeutschlands,G 7 Demo: Klima retten! Artenvielfalt schützen! Armut bekämpfen,20000
2022-06-25 00:00:00,14.00,16.30,Rindermarkt,stationär,,Info`s auf d`Straß,20
2022-06-25 00:00:00,11.00,12.30,Eichenauer Str. / Wildenrother Str.,stationär,Bürgervereinigung Aubing-Neuaubing e.V.,Aubing wird vom Verkehr überrollt!,100
2022-06-25 00:00:00,15.00,18.00,?,stationär,Active Love,Active Love,10
2022-06-25 00:00:00,09.00,11.30,"Bavariapark, Schneckenplatz",stationär,Oxfam Deutschland e.V.,Gerechter Zugang zu Impfstoffen,10-15
2022-06-25 00:00:00,11:45:00,16:45:00,Pasinger Bahnhofsplatz 9,stationär,,"Beendigung der 21 Jahre Folter, …",30
2022-06-25 00:00:00,12.00,15.00,Esperantoplatz,stationär,MLPD,Protestkundgebung gegen den G 7 Gipfel in Elmau,15
2022-06-25 00:00:00,15.00,17.00,Sendlinger  Straße 8,stationär,,Stoppt den Genozid an Uyghuren,50
2022-06-25 00:00:00,15.00,18.00,Geschwister-Scholl-Platz,stationär,,Demonstration gegen den Militärputsch in Sudan,50-80
2022-06-25 00:00:00,15.00,17.00,Karl-Stützel-Platz,stationär,,Die palästinensischen politischen Gefangenen,10
2022-06-25 00:00:00,10.15,12.10,St.-Pauls-Platz – Schrenkstr. (Kirche St. Benedikt,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,80
2022-06-25 00:00:00,19.00,21.00,Rindermarkt,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-06-26 00:00:00,04:30:00,07:30:00,Maximilianstraße 31 – 33 neben Gucci Store,stationär,,"Willkommen in München indischer Premierminister Herrn Narendra Modi Er kommt wegen G 7 Konferenz, für Übernachtung Hotel Bayerischer Hof ist gebucht",50-70
2022-06-26 00:00:00,12.00,13.00,Veterinärstr. 13,stationär,grudeinkommen München,"das bedinungslose Grundeinkommen mit der Frage: What would you do, if your income were taken care of?",5-20
2022-06-26 00:00:00,14.30,18.00,Karlspl.,stationär,Deutsch-Pakistanischer Kulturverein e. V.,"Demonstration gegen die Beleidigung vom Propheten Muhammad (Friede sei mit ihm) durch indische Partei Abgeordnete, Aufzeigen von Verfolgung der Muslimen in Indien und menschenrechtsverletztenden Taten des indischen Militärs",500
2022-06-26 00:00:00,11.30,15.30,Odeonsplatz,stationär,,Menschenrechtsverletzungen an Muslimen und Christen durch die indische Regierung,300
2022-06-26 00:00:00,15.00,18.00,Marienplatz,stationär,PAK EU Friendship Germany,Menschenrechte,150-200
2022-06-26 00:00:00,16.30,19.00,Odeonsplatz,stationär,Euro-Bangla e. V.,Solidarität mit Indischen Muslimen,100
2022-06-26 00:00:00,13.00,18.00,Audi Dom an Siegenburger Str. / Ecke Grasweg,stationär,,"da Indien dieses Jahr das 75. Jahr der Unabhängigkeit feiert haben ein paar Mitglieder der indischen Kommunität geplant, dies am 26. Juni anlässlich des Besuchs von Ministerpräsident Narendra Modi in München zu feiern. Zu diesem Anlass werden wir ihn in der Nähe des Audi Dome begrüßen.",35-40
2022-06-26 00:00:00,11.00,16.00,Wittelsbacher Platz,stationär,,Ukraine,150
2022-06-26 00:00:00,16.00,19.00,Siegenburger Str. (Nähe Audi Dome),stationär,Deutsch-Pakistanischer Kulturverein e. V.,Gegendemo gegen Das Willkommen des indischen Präsidenten,70
2022-06-27 00:00:00,18.00,19.00,MPL?,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-06-27 00:00:00,18.00,19.00,Elisabeth-Mann-Borghese-Str. Ecke Heinrich Böll Str.,stationär,isarlust e.V.,"""Kulturlieferdienst"" - Rettet die Münchner und Bayerische Kunst- und Kulturszene ""Verkehrswende"" - Schafft (temporäre) öffentliche Räume auf (weitgehend) leeren Autostraßen ""Solidarität"" - Danke Arbeiter*innen d Seuchenbewältigung & Behördenvertr. d Demokratieverteidigung",120-150
2022-06-27 00:00:00,10.00,11.00,Marienplatz beim Fischbrunnen,stationär,BUND Naturschutz in Bayern e.V.,Bündnis keine BMW-Autobahn,25
2022-06-27 00:00:00,20.00,21.00,Odeonsplatz,stationär,,Gedenken an die Opfer und Angehörigen des Attentats in Oslao in der Nacht zum 25.06.2022,100
2022-06-28 00:00:00,10.00,15.00,Marienplatz,stationär,Eckiger Tisch e. V.,"Aufruf an die G7 Staaten, Kindesmißbrauch bekämpfen.",10
2022-06-28 00:00:00,18.00,20.30,Neuhauser Str. Höhe Fischereimuseum,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-06-29 00:00:00,18.00,21.30,Odeonsplatz – Marienplatz,sfv,München-steht-auf,"Wir laufen für die Versammlungsfreiheit und Selbstbestimmung, Für Frieden kein Krieg",1000
2022-06-29 00:00:00,07.45,10.00,Marienplatz – Marienplatz,sfv,Mehr Lärm für München,"Mini/Kinder-#Krachparade, Kollektive-Versenken (im Fischbrunnen), Lärmschutzzonen schaffen, dB-Raten, LärmThema nicht mehr im „Kinder- und Jugendausschuss“ behandeln, Balance Ruhe- und Lärmbedürfnis finden",30
2022-06-29 00:00:00,08:30:00,09:30:00,offen,stationär,,keine BMW Autobahn,20
2022-06-29 00:00:00,08.00,10.00,Marienplatz,stationär,Volt Bayern,Demo gegen den die undemokratische Ernennung und die Beibehaltung der Direktwahl von Mitgliedern des Migrationsbeirates,150
2022-06-29 00:00:00,12.15,13.45,Erhardtstraße beim Bob-van-Bethem-Platz,stationär,IGEPA,Grundrechte sind universell – Die Würde des Menschen ist unantastbar – auch im EPA,1000
2022-06-29 00:00:00,14.00,16.00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-06-29 00:00:00,09:15:00,10:00:00,Marienplatz,stationär,,keine BMW Autobahn,20
2022-06-30 00:00:00,17:30:00,19.00,Marienplatz,stationär,Parents for Future,KlimatreffPunkt der Parents for Future,15-40
2022-06-30 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-06-30 00:00:00,19.00,20.00,Pasinger Bahnhofsplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-06-30 00:00:00,17.00,20.00,Geschwister-Scholl-Platz,stationär,,#GrünNurImLogoReichtNicht – Kundgebung zum Konzeptpapier Nachhaltigkeit des Umweltreferates der LMU; Bannermalaktion,30
2022-07-01 00:00:00,14.00,17.00,Geschwister-Scholl-Platz,stationär,FFF,Fridays For Future,300
2022-07-01 00:00:00,19.00,22.00,Odeonsplatz,stationär,München steht auf,"Für Frieden, Freiheit und Selbstbestimmung auf der Welt",1000
2022-07-01 00:00:00,18.00,20.00,Karlsplatz / Stachus,stationär,,Gemeinsam Gegen Krieg,300
2022-07-01 00:00:00,11.00,12.00,Katharina-von-Bora-Str. 11,stationär,,Übergabe eines Papiers zu Gerechtem Frieden in Nahost,10-15
2022-07-01 00:00:00,09.30,10.00,Marienplatz – Max-Joseph-Platz,sfv,Ver.di München,Streikkundgebung,200
2022-07-01 00:00:00,14.00,16.00,Prinzregentenstr. / Luitpoldterrassen – Wittelsbacherplatz,sfv,FFF,Fridays For Future,120
2022-07-01 00:00:00,19.30,21.00,Schulstraße,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-01 00:00:00,14.00,16.00,Königinstr / Veterinärstr,stationär,der Funke e. V.,"Krieg, Aufrüstung, Zeitenwende",?
2022-07-02 00:00:00,09.30,22.00,Marienplatz,stationär,Catsn.org e.V.,Veganismus,250
2022-07-02 00:00:00,13.00,16.00,Sendlinger Str. 8,stationär,,Bilder von unschuldigen Menschen,10-15
2022-07-02 00:00:00,14.00,16.30,Münchner Freiheit,stationär,,Info`s auf d`Straß,20
2022-07-02 00:00:00,15.00,18.00,Rindermarkt,stationär,Active Love,Active Love,10
2022-07-02 00:00:00,14.00,17.45,noch offen,sfv,München steht auf,"Wir laufen für den Frieden – kein Krieg, Selbstbestimmung in allen Bereichen auch in der pers. Impfentscheidung",5000
2022-07-02 00:00:00,14.00,17.00,Theresienwiese – Theresienwiese,Autokorso,,Beendigung des Organraubs an Falun Gong Praktizierenden in China/Endccp.com,20 Personen in 20 KFZ
2022-07-02 00:00:00,15.30,16.30,THW bis THW,sfv,,Lesbische Sichtbarkeit. Dyke March Munich,200
2022-07-02 00:00:00,14.00,18.00,Curt-Mezger-Platz,stationär,,"Religion, Freiheit, Christliche Werte",5-15
2022-07-02 00:00:00,14.00,19.00,Wittelsbacherplatz,stationär,,Fleischverbot und Veganismus,
2022-07-02 00:00:00,11:45:00,16:45:00,Max-Joseph-Pl.,stationär,,Beendigung der Verfolgung und des Organraubs,30
2022-07-02 00:00:00,12.00,15.00,Sendlinger Straße 19,stationär,,Zurück zum Glauben Zurück zu Gott,20-40
2022-07-03 00:00:00,15.00,17.00,Max-Joseph-Pl.,stationär,,Mahnwache für Julian Assange,20-25
2022-07-03 00:00:00,15.00,18.00,"Friedensengel, Prinzregent Luitpold Terrassen",stationär,,"Eine apolitische kulturelle Demonstration für die Schönheit der Absurdität, verpackt in einer Demo gegen all das, wogegen man normalerweise nicht demonstrieren würde",50-75
2022-07-03 00:00:00,17.30,18.30,Mangfallplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-03 00:00:00,15.30,16.30,Schäftlarnstr / Tierparkstr (süd-östlich des Gelatobis),stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-04 00:00:00,18.00,19.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2022-07-04 00:00:00,16.00,18.00,Oettingenstr. 67,stationär,RCDS an der LMU e. V.,Werbung für die programmatischen Positionen des RCDS an der LMU e. V. Mit Bezug der Hochschulpolitik,2-3
2022-07-04 00:00:00,11.00,11.30,MPL,stationär,,Ausbau Fahrradinfrastruktur in München (Umsetzung Radentscheid München),25
2022-07-05 00:00:00,11:30:00,14:30:00,Professor-Huber-Platz,stationär,RCDS an der LMU e. V.,Hochschulwahl 2022,2-7
2022-07-05 00:00:00,15.30,17.00,Hofmannstr. 56,stationär,Ostturkistanische Union in Europa,Jahrestag des Massakers von 2009 in Urumqi,30
2022-07-05 00:00:00,18.00,20.45,Marienplatz,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-07-05 00:00:00,18.00,19.00,Baumkirchnerstr zw. Gustav-Schwab-Str. / Josephsburgstr.,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-05 00:00:00,11.00,12.00,Max II Monument,stationär,FFF,FFF Demonstration zum Bayerischen Klimaschutzgesetz,20
2022-07-06 00:00:00,18.00,20.40,Mariahilfplatz – Mariahilfplatz,sfV,München steht auf,"Wir laufen für den Frieden – kein Krieg, Selbstbestimmung in allen Bereichen auch in der pers. Impfentscheidung. Wir laufen für den zwischenmenschlichen Frieden, ausgewogene wahrhaftige Medienlandschaft und vollständige Aufklärung über die Coronamaßnahmen und deren Auswirkungen.",1000
2022-07-06 00:00:00,08.00,10.00,Marienplatz,stationär,future4ludwigsfeld,Interessengemeinschaft Ludwigsfeld,30-40
2022-07-06 00:00:00,11.30,18.00,Geschwister-Scholl-Platz,stationär,RCDS an der LMU e. V.,Werbung für die programmatischen Positionen des RCDS an der LMU e. V. Mit Bezug der Hochschulpolitik,2-3
2022-07-06 00:00:00,14.00,16.00,Karlspl.,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-07-06 00:00:00,16.00,19.00,Konrad-Zuse-Platz 7,stationär,,Exit Gas! Stop War! Mahnwache für das sofortige Gas-Embargo und gegen Verbreitung von Falschinformationen,30
2022-07-07 00:00:00,12:45:00,15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-07-07 00:00:00,17.00,20.00,Stachus,stationär,,Erinnerung und Gedenken an das Massaker an der Europäischen/Afrikanischen Grenze in Exklave Melilla mit 23 Tote Menschen sowie Erinnerung an bayerische und Münchner Institutionen die Un Dekade gegen Rassismus und Diskriminierung in Diaspora von 2015-2024 offiziell anzuerkennen welche auch an den Weltflüchtlingstag von 20.06. OPEN SPACE anknüpfen (wörtlich übernommen),50
2022-07-07 00:00:00,18.00,20.00,Max-Joseph-Platz,stationär,Weltkongress der Uiguren .e. V.,Stop Uyghur Genocide,30
2022-07-08 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-07-08 00:00:00,18.00,19.30,Obere Grasstraße 1,stationär,,illegaler Abriss des Uhrmacherhäusls in der Oberen Grasstraße 1,40-50
2022-07-08 00:00:00,14.00,16.00,"Corneliusbrücke, südliche Fahrspur und Linksabbiegerspur",stationär,isarlust e.V.,Öffnung der Corneliusbrücke als Fuß- und Radverkehrsbrücke,200
2022-07-08 00:00:00,18.00,19.00,Servetstr / Lauthstr.,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-08 00:00:00,15.40,19.40,Stachus,stationär,,Mahnwache zum Thema Hitzeschutz von Health for Future,8
2022-07-08 00:00:00,18.00,20.00,Marienplatz,stationär,,Gemeinsam Gegen Krieg,250
2022-07-09 00:00:00,14.00,16.30,Am Harras,stationär,,Info`s auf d`Straß,20
2022-07-09 00:00:00,8.00,17.00,Ludwig-Koch-Str. 3 – Ludwig-Koch-Str.. 3,sfV,Kids in emotion e.V.,Für ein besseres Gesundheitswesen,ca. 300
2022-07-09 00:00:00,15.00,19.00,Tal,stationär,Grüne Jugend München,Parkplatzbesetzung,20
2022-07-09 00:00:00,1900-01-01 11:45:00,1900-01-01 16:45:00,Max-Joseph-Pl.,stationär,,Beendigung der Verfolgung und des Organraubs,30
