2018,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Datum Versammlung,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2018-09-08 00:00:00,Schützenstr. 5,stationär,,Soli Aktion zu Hambacher Forst,20
2018-09-09 00:00:00,Leopoldstr. Ecke Feilitzschstr.,stationär,AFD KV München-Süd,Für mehr Demokratie in München,25
2018-09-10 00:00:00,Marienplatz – Geschwister-Scholl-Platz,sfv,,Für frischen Wind! (Rumänien),100-300
2018-09-10 00:00:00,Grassmeierstr. Ecke Ungererstr.,stationär,linksjugend [solid],Bezahlbares Wohnen für Studierende,5
2018-09-10 00:00:00,Nymphenburger Str. 16,stationär,,Gegen das KPD-Verbot,30
2018-09-10 00:00:00,Schwanthalerstr. 64,stationär,,Gegen das KPD-Verbot,30
2018-09-10 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-11 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
2018-09-11 00:00:00,Münchner Freiheit ,stationär,Münchner Mahnwache,Mahnwache der Liebe,6-20
2018-09-11 00:00:00,Odeonsplatz – Münchner Freiheit,sfv,,Keine Abschiebungen nach Afghanistan,100
2018-09-12 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-13 00:00:00,Marienplatz,stationär,,Kundgebung Sahra Wagenknecht – DIE LINKE,500-1000
2018-09-13 00:00:00,,stationär,Ärzte ohne Grenzen,Patent auf Sofosbuvir,50
2018-09-13 00:00:00,Bob-van-Benthem-Pl,stationär,Ärzte ohne Grenzen,Sofosbuvir,50
2018-09-13 00:00:00,Karlsplatz,stationär,,Dreißigster Jahrestag des Massakers an politischen Gefangenen im Iran,10
2018-09-13 00:00:00,Rosenkavalierplatz,stationär,,gegen AFD Infostand,1
2018-09-13 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",20-50
2018-09-14 00:00:00,Mies van der Rohe bStr. 1,stationär,,Es ist 5 vor 12,30-50
2018-09-14 00:00:00,Max-Joseph-Platz,stationär,Freie Wähler Bayern e.V.,familienfreundlich,50
2018-09-14 00:00:00,Karlsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-09-14 00:00:00,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-09-14 00:00:00,Pasinger Bahnhofsplatz 1,stationär,SPD Pasing,Hoch der 8 Stunden Tag,40
2018-09-14 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,8
2018-09-14 00:00:00,Reichenbachstraße 20,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 21,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 23,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 27,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 28,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 29,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 36,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 40,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 51,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Reichenbachstraße 55,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Blutenburgstraße 33,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Blutenburgstraße 35,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Blutenburgstraße 72,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Elvirastraße 7,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Schlörstraße 3,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Schlörstraße 7,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Schlörstraße 7,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Schlörstraße 8,stationär,Green City e.V.,Parking Day 2018,10
2018-09-14 00:00:00,Hohenzollernplatz,stationär,Junge Liberale Stadtverband München e.V.,Keine Grenzkontrollen im Schengenraum,20
2018-09-14 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,wechselnd
2018-09-15 00:00:00,Salvatorplatz,stationär,Eine Schule für alle in Bayern e.V.,democraticArts,100
2018-09-15 00:00:00,Wredestr. 11,stationär,,Gegen rassistische Hetze – Gegen CSU Landesparteitag,50
2018-09-15 00:00:00,Mariahilfplatz – GSP PHP,sfv,SPD,ausspekuliert,7000
2018-09-15 00:00:00,Karlsplatz,stationär,Ehe-Familie-Leben e.V.,Elternrecht und Sexualerziehung in Schule und KiTa,50-100
2018-09-15 00:00:00,Schwanthalerstr. 64 bis Karl-Scharnagel-Ring,sfv,ver.di Jugend München,Ohne Moos Wohnungslos,500
2018-09-15 00:00:00,Goetheplatz,stationär,"Alternative für Deutschland, AfD",Politik für die Bürger,70
2018-09-15 00:00:00,Nußbaumstraße 19,stationär,Mukoviszidose e.V. Bonn,Mukoviszidose,100
2018-09-15 00:00:00,Lenbachplatz,stationär,Sub e.V.,Vielfalt statt Einfalt,50-100
2018-09-15 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
2018-09-15 00:00:00,Schwanthalerstraße 64 bis Karl-Scharnagel-Ring,sfv,ver.di Jugend München,Ohne Moos Wohnungslos,500
2018-09-15 00:00:00,Karlsplatz 25,stationär,Linksjugend [solid],"Gleiche Rechte für alle, gegen Homophobie",5
2018-09-16 00:00:00,Frauenplatz 1,stationär,Pro Europa Una e.V.,Die Integration Europas durch Kultur-Kunst-Tradition-Bräuche,60
2018-09-16 00:00:00,Königsplatz bis Marienplatz,sfv,Ahlul Bayt Kulturverein München e. V,stiller Trauermarsch für Imam Huassain,1000
2018-09-16 00:00:00,Ehrenbreitsteiner Str. 28,stationär,,gegen die Trennung und Aufteilung des Kosovo,200
2018-09-17 00:00:00,Neuhauser Str. 8,stationär,,Weg mit Hartz IV,20-30
2018-09-17 00:00:00,Thalkirchner Straße / Kapuzinerstraße,stationär,PETA Deutschland e.V.,Tiertransporte,15-20
2018-09-17 00:00:00,Sendlinger Straße 47,stationär,Bündnis 90 / Die Grünen,politische Gespräche,10
2018-09-17 00:00:00,Karlsplatz,,Pegida München e.V.,Islamkritik,10-12
2018-09-18 00:00:00,Parkharfe / hansastr – Ludwigstr.,sfv,Taxi München eG,Taxi Demo,1000
2018-09-18 00:00:00,Marienplatz,stationär,AfD KV München-Ost,Landtagswahl 2018 Vorstellung der Kandidaten,100
2018-09-18 00:00:00,Karlsplatz,stationär,Bürgerbewegung Pax Europa e.V.,Aufklärung über den Islam,10-20
2018-09-18 00:00:00,Sendlinger Straße 47,stationär,Bündnis 90 / Die Grünen,Vorstellung Plakate,10
2018-09-19 00:00:00,Marienplatz,,Pegida München e.V.,Islamkritik,10-12
2018-09-19 00:00:00,Bad-Kreuther-Str. / Krumbadstr.,stationär,ver.di,Für mehr Personal im Krankenhaus,25
2018-09-20 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,"Deutscher Tierschutzbund, LV Bayern",Bayern lässt seine Tierheime im Regen stehen,100
2018-09-20 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-09-20 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2018-09-20 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",20-50
2018-09-21 00:00:00,Marienplatz,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2018-09-21 00:00:00,"Romanstr. Ecke Hirschgartenallee, ggü Chinesischen Konsulat",stationär,,Beendigung der Verfolgung FalunGong,8
2018-09-21 00:00:00,Weißenburger Straße 13,stationär,Bündnis 90 / Die Grünen,Parking Day 2018,8
2018-09-21 00:00:00,Weißenburger Straße 16,stationär,Bündnis 90 / Die Grünen,Parking Day 2018,8
2018-09-21 00:00:00,Weißenburger Straße 14,stationär,Bündnis 90 / Die Grünen,Parking Day 2018,8
2018-09-21 00:00:00,Weißenburger Platz 8,stationär,Bündnis 90 / Die Grünen,Parking Day 2018,8
2018-09-21 00:00:00,Geschwister-Scholl-Platz,stationär,SPD,Befristete Arbeitsverhältnisse,30
2018-09-21 00:00:00,Sendlinger Str. 8,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-09-21 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,10-12
2018-09-21 00:00:00,Englschalkinger Str. 77,stationär,ver.di,Für mehr Personal im Krankenhaus,8
2018-09-21 00:00:00,Karlsplatz,stationär,,Gegen die Verhaftung von Arash Dosthossein,40
2018-09-22 00:00:00,Marienplatz,stationär,Community Activism To Save Nature e.V.,"Veganismus, Fleisch, Umwelt",100
2018-09-22 00:00:00,Neuhauser Str. 8,stationär,Evangelische Christus Gemeinde e.V.,Frieden in der zukünftigen Welt,25
2018-09-22 00:00:00,Neuhauser Str. 8,stationär,,Tierschutz,5
2018-09-22 00:00:00,Sendlinger Str. 8,stationär,Greenpeace München,Windenergie für Bayern,6-8
2018-09-22 00:00:00,Max-Joseph-Platz,stationär,Junge Alternative Bayern,Ausgesödert,150
2018-09-22 00:00:00,Geschwister-Scholl-Platz,stationär,,Eye Contact,500
2018-09-22 00:00:00,Tal 13,stationär,Falun Gong Gruppe München,Stopp Verfolgung von Falun Gong,15
2018-09-22 00:00:00,Karlsplatz,stationär,AFD,Landtagswahl,100
2018-09-22 00:00:00,Odeonsplatz,stationär,,Syrien - Save Idlib,50-200
2018-09-22 00:00:00,Englschalkinger Str. 77,stationär,ver.di,Für mehr Personal im Krankenhaus,8
2018-09-23 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-09-23 00:00:00,Tierparkstr. 2,stationär,Greenpeace München,Meinungskundgabe zum Thema Umweltschutz,5-10
2018-09-24 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,5-10
2018-09-25 00:00:00,St.-Pauls-Platz bis Geschwister-Scholl-Platz,sfv,Helfer Deutschland e.V.,Gebet für den Lebensschutz,35
2018-09-26 00:00:00,Marienplatz,stationär,Landesstelle Glücksspielsucht in Bayern,Bundesweiter Aktionstag gegen Glücksspielsucht,10-12
2018-09-26 00:00:00,Denkmal an der Theresienwiese,stationär,"DGB Region München, Abteilung Jugend",Gedenken an das Attentat von 1980,100
2018-09-26 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2018-09-26 00:00:00,Kaulbachstr. - Odeonsplatz,sfv,Kath. Kirchenstiftung St. Ludwig,Akustisches Denkmal für Walter Klingenbeck,30
2018-09-26 00:00:00,Neuhauser Str. 8,stationär,,Erdogan not welcome,50
2018-09-26 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,5-10
2018-09-27 00:00:00,MPL – OPL,sfv,Verein Direktversicherungsgeschädigte,Doppelverarbeitung Direktversicherung,100-500
2018-09-27 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-09-27 00:00:00,Franz-Josef-Strauß-Ring ggü. Staatskanzlei,stationär,Gregor Louisoder Umweltstiftung,Steigerwald – das Tafelsilber Bayerischer Natur jetzt schützen,50
2018-09-27 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",20-50
2018-09-27 00:00:00,Karlsplatz,stationär,Bund der CHP in München e.V.,Aktuelle politische Situation in der Türkei,10
2018-09-28 00:00:00,Sendlinger Str. 8,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-09-28 00:00:00,Marienplatz,stationär,Julis,Frisches Bayern,30-40
2018-09-28 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,5-10
2018-09-28 00:00:00,Marienplatz,stationär,,Strabs abschaffen,100
2018-09-29 00:00:00,Marienplatz,stationär,StadtschülerInnenvertretung München,Wahlprüfstein-Kampagne,25
2018-09-29 00:00:00,Neuhauser Str. 8,stationär,Animal Rights Watch e.V.,Tierschutz,10-30
2018-09-29 00:00:00,Hanauer Str. 68 vor OEZ,stationär,,OEZ Attentat,20-45
2018-09-29 00:00:00,Karlsplatz,stationär,,#elenao #mulheresunidascontraofacismo,200
2018-09-30 00:00:00,Thomas-Wimmer-Ring 1a,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8
2018-09-30 00:00:00,Leopoldstr. - Leopoldstr.,sfv,Initiative Grundeinkommen,Chaiwalk,10
2018-09-30 00:00:00,Geschwister-Scholl-Platz – Von-der-Tann-Straße,sfv,,Solidarität mit dem Hambacher Wald,150
2018-10-01 00:00:00,Hofmannstr. 62-64,stationär,Ostturkistanische Union in Europa e.V.,Menschenrechtsverletzungen und Konzentrationscamps in China,20
2018-10-01 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-10-01 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-02 00:00:00,Gärtnerpl,stationär,Julis,Überlastung des Wohnungsmarktes,30
2018-10-02 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-03 00:00:00,Platz der Opfer des Nationalsozialismus,stationär,,Gedenken an die Opfer des Nationalsozialismus,
2018-10-03 00:00:00,OPL OPL,sfv,PiratenPartei,No PAG,10000
2018-10-03 00:00:00,MAX – MPL – MAX,sfv,Falun Gong Gruppe München,Für ein Ende der Verfolgung von Falun Dafa in China,150-200
2018-10-03 00:00:00,Marienplatz,stationär,Die Linke Bayern,Zentrale Wahlkampfveranstaltung,2000
03.-04.10.18,Zenettistr. 10,stationär,,Friedliche Mahnwache für die Tiere,10-20
2018-10-04 00:00:00,Schweizer Platz,stationär,AfD,Landtagswahl 2018 – AfD wählen!,35
2018-10-04 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",20-50
2018-10-04 00:00:00,Pasinger Marienplatz,stationär,AfD KV München-West,Soziale Gerechtigkeit – dafür steht die AfD,50
2018-10-04 00:00:00,Orleansplatz,stationär,AfD,Bürgerpolitik in der Globalisierung,70
2018-10-04 00:00:00,Marienplatz bis Marienplatz,sfv,Falun Gong Gruppe München,Für ein Ende der Verfolgung von Falun Dafa in China,150-200
2018-10-04 00:00:00,Marienplatz – Marienplatz,sfv,Falun Gong Gruppe München,Für ein Ende der Verfolgung von Falun Dafa in China,150-200
2018-10-04 00:00:00,Sendlinger Str. 8,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-10-05 00:00:00,Ludwigstraße – Odeonsplatz (Reiterdenkmal),sfv,ödp,Rettet die Bienen,100
2018-10-05 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-5
2018-10-05 00:00:00,Tegernseer Platz 7,stationär,DKP,Das hat Bayern nicht verdient,5
2018-10-05 00:00:00,Sendlinger Str. 8,stationär,,Afghanistan,10-15
2018-10-05 00:00:00,Marienplatz,stationär,,Christliche Werte,20
2018-10-05 00:00:00,Marienplatz,stationär,,Anonymous for the Voiceless,10-30
2018-10-06 00:00:00,Königsplatz bis Königsplatz,sfv,Bund Naturschutz,Mia ham's satt,10000
2018-10-06 00:00:00,Marienplatz,stationär,AfD KV München-Ost,Landtagswahl 2018 Vorstellung der Kandidaten,100
2018-10-06 00:00:00,Neuhauser Str. 8,stationär,Initiative Grundeinkommen,bedingsloses Grundeinkommen,3-7
2018-10-06 00:00:00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Vegetarismus,15-20
2018-10-06 00:00:00,Max-Joseph-Platz,stationär,Falun Gong Gruppe München,Falun Gong,12
2018-10-06 00:00:00,Neuhauser Str. 8,stationär,,Tierschutz,5
2018-10-06 00:00:00,Gärtnerplatz bis Marienplatz,sfv,Leyla e.V.,"Grenzen schließen, mehr Schutz und Sicherheit für Frauen und Mädchen, Nein zu Sharia",150
2018-10-07 00:00:00,Max-Joseph-Platz,stationär,Pulse of Europe e.V.,Pulse of Europe,150-300
2018-10-07 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-07 00:00:00,Münchner Freiheit ,stationär,Greenpeace München,Meinungskundgabe zum Thema Umweltschutz,5-10
2018-10-08 00:00:00,Odeonsplatz (Reiterdenkmal),stationär,,Stoppt den Pflegenotstand,50
2018-10-08 00:00:00,Erhardtstraße / Bob-van-Benthem-Platz,stationär,,"Kein Patent auf Leben, auf Saatgut und Bier",30
2018-10-08 00:00:00,Ungererstra 191 – OPL / MPL,sfv,Oskar-von-Miller Gymnasium,Eine Sportstätte für das Gymnasium,1500-2000
2018-10-09 00:00:00,Von-der-Tann-Str. Prinz-Carl-Palais,stationär,verdi Kempten,Warnstreik der Stationierungsstreitkräfte,30
2018-10-09 00:00:00,Marienplatz,stationär,Umweltinstitut München e.V.,Umrüstung des Forschungsreaktors München II,40
2018-10-09 00:00:00,Odeonsplatz 4,stationär,,Stoppt den Pflegenotstand,50
2018-10-09 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Falun Gong,12
2018-10-10 00:00:00,Rseidenzs / Ecke Perusa,stationär,,Gegendemo zum welttag für seelischen Gesundheit,4
2018-10-10 00:00:00,Max-Joseph-Platz,stationär,,Welttag der seelischen Gesundheit (Gegendemonstration),4
2018-10-10 00:00:00,Marienplatz,stationär,Freie Wähler Bayern e.V.,Bayerns starke Mitte wählen!,50
2018-10-10 00:00:00,MAX – MAX,sfv,Sozialpsychiatrisches Zentrum München,Zehn Zehn,300
2018-10-10 00:00:00,Neuhauser Str. 8,stationär,,Welttag gegen die Todesstrafe,10
2018-10-10 00:00:00,Karlsplatz,stationär,,Wir vergessen den 10. August nicht!,40
2018-10-10 00:00:00,Marienplatz,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-10 00:00:00,Marienplatz,stationär,FDP,Wahlkampf,nicht angezeigt
2018-10-11 00:00:00,Marienplatz,stationär,Bündnis 90 / Die Grünen,Wahlkampf-Höhepunkt,400
2018-10-11 00:00:00,Franz-Josef-Strauß-Ring / Pilotystr.,stationär,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",20-50
2018-10-11 00:00:00,Odeonsplatz – Staatskanzlei,sfv,,"#Gemeinsam – Seehofer & Maaßen, Rücktritt jetzt!",25-50
2018-10-11 00:00:00,Karlsplatz,stationär,,Freiheit für Abdullah Öcalan,10
2018-10-11 00:00:00,Sendlinger Str. 8,stationär,Greenpeace München,Klimaschutz,4
2018-10-11 00:00:00,Marienplatz,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-10-11 00:00:00,Odeonsplatz,stationär,FDP,Wahlkampf,nicht angezeigt
2018-10-12 00:00:00,"Lerchenauer Str., Riesenfeldstr.",stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-12 00:00:00,Pranckhstr. Ecke Tillystr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-12 00:00:00,Schwanthalerstr. 64,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-12 00:00:00,Lerchenauer Str. - Knorrstr. 83C,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-10-12 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-5
2018-10-12 00:00:00,Karlsplatz,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-10-12 00:00:00,Ecke Westendstraße / Zschokerl,stationär,SPD Hadern,Rotes Sofa,20
2018-10-12 00:00:00,Karlsplatz,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-12 00:00:00,Stiglmaierplatz,stationär,,kurzmalmaus,300
2018-10-12 00:00:00,Obere Grasstr. 1,stationär,Bündnis HeimatGiesing,Abriss,20-30
2018-10-12 00:00:00,Odeonsplatz,stationär,FDP,Wahlkampf,nicht angezeigt
2018-10-13 00:00:00,Hanauer Str. 68 vor OEZ,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-13 00:00:00,Knorrstr. - Milbertshofener Platz,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-10-13 00:00:00,Tulbeckstr. - Tulbeckstr.,sfv,,Lob des Kommunismus – Lob der Partei,15
2018-10-13 00:00:00,Karlsplatz,stationär,,Kreurerlass,5
2018-10-13 00:00:00,Schleißheimer Str.506,stationär,DKP,Das hat Bayern nicht verdient,5
2018-10-13 00:00:00,Marienplatz,stationär,DGB Kreisverband München,Landtagswahl,150
2018-10-13 00:00:00,Marienplatz,stationär,DGB Kreisverband München,Wahlkampf,150
2018-10-13 00:00:00,Sendlinger Str. 8,stationär,IJM Deutschland,Moderne Sklaverei,4
2018-10-13 00:00:00,Neuhauser Str. 8,stationär,Pegida München e.V.,Islamkritik,10-12
2018-10-13 00:00:00,Schwanthalerstr. 80 – Odeonsplatz,sfv,,gegen Massaker im Togo,300-500
2018-10-13 00:00:00,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-10-13 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,,Beendigung der Verfolgung FalunGong,10
2018-10-13 00:00:00,Neuhauser Str. 8,stationär,Evangelische Christus Gemeinde e.V.,Frieden in der zukünftigen Welt,25
2018-10-13 00:00:00,Schützenstr. 5,stationär,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10
2018-10-14 00:00:00,Karlsplatz – Schwantaler Str. 64,sfv,,Nicht unsere Wahl,100
2018-10-14 00:00:00,Obere Grasstr. 1,stationär,Bündnis HeimatGiesing,Abriss,20-30
2018-10-15 00:00:00,"Lerchenauer Str., Riesenfeldstr.",stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-15 00:00:00,Pranckhstr. Ecke Tillystr.,stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-15 00:00:00,OPL-Piloty,sfv,,Bedauern über Wahlausgang der CSU,100
2018-10-15 00:00:00,"Lerchenauer Str., Riesenfeldstr.",stationär,,Lob des Kommunismus – Lob der Partei,15
2018-10-15 00:00:00,Geschwister-Scholl-Platz,stationär,,Keine Koalition mit der CSU,50
2018-10-15 00:00:00,Karlsplatz,stationär,,Weg mit Hartz IV,20-30
2018-10-16 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Falun Gong,12
2018-10-17 00:00:00,Marienplatz,stationär,Ukrainischer Frauenverband in Deutschland e.V.,Hungersnot 1932-1933 in der Ukraine,100
17. - 18.10.18,Olympiahalle,stationär,Bürgerbewegung Finanzwende e.V.,Verbraucherschutz,50-100
2018-10-19 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-5
2018-10-19 00:00:00,Karlsplatz,stationär,,Anonymous for the Voiceless,10-30
2018-10-20 00:00:00,MAX – MAX,sfv,Bund freichristlicher Pfingstgemeinden,Schweigemarsch,400
2018-10-20 00:00:00,Tal 13,stationär,,Beendigung der Verfolgung FalunGong,12
2018-10-20 00:00:00,Dultstr. - Müllerstr. 14,sfv,Forum Homosexualität München e.V.,Gedenken an die Verfolgung der Homosexuellen in der NS-Zeit,60
2018-10-20 00:00:00,Siegestor – Königspl,sfv,Volt Partei,Altersarmut,2000
2018-10-21 00:00:00,Marienplatz,stationär,,Nuclear Pride Fest,500
2018-10-25 00:00:00,St.-Pauls-Platz bis Professor-Huber-Platz,sfv,Helfer Deutschland e.V.,Gebet für den Lebensschutz,35
2018-10-26 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-10-26 00:00:00,Sendlinger Str. 8,stationär,,Für einen gerechten Frieden im Nahen Osten,10-15
2018-10-26 00:00:00,Schützenstr. 5,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-10-27 00:00:00,Max-Joseph-Platz – Europaplatz,sfv,,Ihr könnt uns kreuzweise!,100
2018-10-27 00:00:00,Frauenplatz – Petersplatz,sfv,EuroProLife e.V.,Gebet für den Lebensschutz,250-300
2018-10-27 00:00:00,Karlsplatz,stationär,AZADI e.V.,Menschenrechtsverletzungen in Afghanistan,100
2018-10-27 00:00:00,Neuhauser Str. 8,stationär,,kulturelle Identität,15
2018-10-27 00:00:00,Karlsplatz,stationär,,Menschenrechtsverletzungen in der Türkei,8-10
2018-10-27 00:00:00,Wittelsbacher Platz,stationär,,"Für legale, sichere, kostenfreie Abtreibung",50
2018-10-27 00:00:00,Schützenstr. 5,stationär,,Anonymous for the Voiceless,10-30
2018-10-27 00:00:00,Rotkreuzplatz – Rotkreuzplatz,sfv,Pegida Dresden e.V.,Volksbegehren Grenzschutz,75
2018-10-27 00:00:00,"Thomas-Wimmer-Ring 1, 1a",stationär,,Beendigung der Verfolgung FalunGong,10
2018-10-27 00:00:00,Sendlinger Str. 8,stationär,Animal Rights Watch e.V.,Tierschutz,10-30
2018-10-27 00:00:00,Richard-Strauss-Str. Ecke Effnerplatz,stationär,,gegen Korruption in Rumänien,30
2018-10-27 00:00:00,Marienplatz,stationär,,Protest gegen die Kriegsverbrechen des türkischen Staates,500
2018-10-28 00:00:00,Marienplatz bis Marienplatz,sfv,,100-jährige Einigkeit Rumäniens,100
2018-10-29 00:00:00,Sendlinger Str. 8,stationär,,Anonymous for the Voiceless,10-30
2018-10-29 00:00:00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2018-10-30 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Falun Gong,12
2018-10-31 00:00:00,Pilotystraße,stationär,Aktionsbündnis gegen die Süd-Ost-Trasse,dezentrale Energiewende,80
2018-10-31 00:00:00,Sendlinger Str. 8,stationär,Animals United e.V.,Aufklärung zum Thema Pelz und das damit verbundene Tierleid,5
2018-10-31 00:00:00,Europaplatz,stationär,Amnesty International,Menschenrechte in Russland,6
26.09.-04.11.2018,Hans-Stützle-Straße 5,stationär,,40 Tage für das Leben,2-80
2018-11-02 00:00:00,Hofmannstr. 62-64,stationär,,Beendigung der Verfolgung FalunGong,2-6
2018-11-02 00:00:00,Einsteinstr / Trogerstr,stationär,,Mahnwache gegen Tierversuche,10
02.-03.11.2018,Schwanthalerstr. 64,stationär,verdi,Gegen jeden Rassismus,100-130
02.-03.11.2018,Schwanthaler Str. 58/Ecke Paul-Heyse-Str.,stationär,verdi Arbeitskreis gegen Rechts,Gemeinsam gegen Rechts,50
2018-11-03 00:00:00,Marienplatz,stationär,Falun Gong Gruppe München,Falun Gong,30
2018-11-03 00:00:00,Odeonsplatz,stationär,,Anonymous for the Voiceless,10-35
2018-11-03 00:00:00,Schützenstr. 5,stationär,,Freiheit in Katalonien,15
2018-11-03 00:00:00,Geschwister-Scholl-Platz,stationär,,Liberation Munich Tierschutz / Veganismus,5-20
2018-11-03 00:00:00,Karlsplatz,stationär,Community Activism To Save Nature e.V.,"Veganismus, Fleisch, Umwelt",100
2018-11-03 00:00:00,Sendlinger Str. 8,stationär,Münchner Friedensbündnis,Kriege beenden,20
