"Tabelle Übersicht Versammlungen 2022 (Kundgebungen und Demonstrationszüge)
Datum             KW     Beginn Uhr Ende Uh  Thema                                                                Demonstrationszug                                             Kundgebungsort                                                Min. Teilnah Max. Teilnehm Absage",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
"Flüchtlingseinrichtungen zu Beginn der 1990er Jahre wird ein Video
mit graphischen Darstellungen an eine Hauswand (Bahnhofstr. 2 / Begegnungszentrum des Deutsch- Ukrainischen Dialog e.V. - Einvernehmen liegt vor) projeziert. Das Video hat eine Laufzeit von ca. 5 Minuten und
wird ca. eine Stunde lang wiederholt gezeigt. Die Teilnehmenden der Kundgebung haben die Gelegenheit, das
Video anzusehen und zu diskutieren.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18.11.2022    46             20:15      21:00 Junge Christen in und für Augsburg, dazu ein
Tanzbeitrag",,,,,,,,,,,,,,,,,,Königsplatz / Manzù-Brunnen                                         150                    150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19 00:00:00,,,46,,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,,,,,,,,,,,2,,,,,,,,10.0,,,,,
2022-11-19 00:00:00,,,46,,13:00,,,16:00 Galerie zur Aufklärung der Pandemie-Politik,,,,,,,,,,,Willy-Brandt-Platz,,,,,,,,,,,,,,,,,,,10,,,,,,,,10.0,,,,,
,,,,,,,,der letzten 2 1/2 Jahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.11.2022    46             15:30      16:30 Eine Mahnwache der Aktion“ Leuchtturm                                                                                      Maximilianstr. 3                                                                 10                      10
ARD“ die bereits in mehreren Städten stattfindet.
Thema: - Unabhängiger Journalismus, dem man vertrauen kann.
- Ausgewogene und neutrale Berichterstattung
- Unabhängige Wissenschaft im Dialog mit
allen Experten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19 00:00:00,,,46,,17:00,,,19:30 Aufhebung aller Missstände in unserem Land,,,,,,,,,,,"Ladehofstr., Hermanstr., Stettenstr., Theodor-",,,,,,,,,,,Ladehofstraße,,,,,,,,5,,,,,,,,5.0,,,,,
,,,,,,,,/ Aufhebung aller Corona- und,,,,,,,,,,,"Heuss-Platz, Kitzenmarkt, Weite Gasse,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Energiemassnahmenverordnungen /,,,,,,,,,,,"Ulrichsplatz, Maximilianstr., Karolinenstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Aufhebung aller Impfpflichten / neutrale,",,,,,,,,,,,"Karlstr., Ludwigstr., Grottenau, Volkhartstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,vollständige und wahrheitsgemäße Medien-,,,,,,,,,,,"Klinkertorplatz, Schaezlerstr., Hermanstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Berichterstattung / Forderung Evaluation,,,,,,,,,,,Ladehofstr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"aller Massnahmen der letzten 2,5 Jahre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"vorzulegen / Rücktritt der Regierungen, die",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"unser Land, unsere Versorgung, unseren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mittelstand und unsere Menschen ruinieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20 00:00:00,,,46,,14:30,,,15:30 Bessere Unterstützung für Frauen im,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,,20.0,,,,,
,,,,,,,,Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20 00:00:00,,,46,,15:00,,,16:30 Offene Kommunikation mit Bürgern der,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,,20.0,,,,,
,,,,,,,,Stadt zu Themen die uns bewegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21.11.2022    47             17:00      18:00 Mahnwache der Aktion „ Leuchtturm ARD“                                                                                   Maximilianstr. 3                                                                 10                      10
Thema: - Unabhängiger Journalismus
- Ausgewogene und neutrale Berichterstattung
- Unabhängige Wissenschaft im Dialog mit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,allen Experten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21 00:00:00,,,47,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,100,,,,,,
2022-11-21 00:00:00,,,47,17:30,,,"18:30 Stille Kundgebung, Schweigen für Frieden",,,,,,,,,,,,,,,,,,,,,,,Bgm.-Fischer-Str. 11,,,,,,,,10,,,,,,,10,,,,,,
2022-11-21 00:00:00,,,47,18:00,,,19:00 Kicken für Menschenrechte im Fußball,,,,,,,,,,,,,,,,,,,,,,,Königsplatz,,,,,,,,150,,,,,,,150,,,,,,
2022-11-22 00:00:00,,,47,16:00,,,"19:00 Tarifrunde Papierindustrie - Protestveranstaltung der Beschäftigten aus
der Bayerischen Papierindustrie",,,,,,,,,,,,,,,,,,,,,,,Georg-Haindl-Str. 5,,,,,,,,200,,,,,,,200,,,,,,2022-11-19
2022-11-22 00:00:00,,,47,16:00,,,19:00 Tarifrunde Papierindustrie,,,,,,,,,,,,"Georg-Haindl-Str., Müllerstr., Unterer Graben, Mittlerer Graben, Leonhardsberg, Karolinenstr., Rathausplatz, Elias-Holl-Platz",,,,,,,,,,,"Georg-Haindl-Str. 5, Elias-Holl-Platz",,,,,,,,200,,,,,,,200,,,,,,2022-11-19
2022-11-22 00:00:00,,,47,17:30,,,18:30 Gaspreise,,,,,,,,,,,,,,,,,,,,,,,Königsplatz,,,,,,,,10,,,,,,,10,,,,,,
2022-11-23 00:00:00,,,47,9:00,,,"12:00 Für Geschlechtergerechtigkeit, weibliche Emanzipation, Anerkennung und Sichtbarmachung von Sorgearbeit, eine Neudefinition des weiblich Sagbaren und gegen Kriminalisierung von Protest für Geschlechtergerechtigkeit",,,,,,,,,,,,,,,,,,,,,,,Amtsgericht - Gögginger Str. 101,,,,,,,,15,,,,,,,15,,,,,,2022-11-22
2022-11-23 00:00:00,,,47,18:00,,,"20:00 Gegen die Angriffe der Türkei auf Rojava-
Solidarität mit dem Kampf für Demokratie und Freiheit weltweit!",,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Kurze Bahnhofstraße,,,,,,,,30,,,,,,,30,,,,,,
2022-11-24 00:00:00,,,47,9:20,,,"12:00 Für Geschlechtergerechtigkeit, weibliche Emanzipation, Anerkennung und Sichtbarmachung von Sorgearbeit, eine Neudefinition des weiblich Sagbaren und gegen Kriminalisierung von Protest für Geschlechtergerechtigkeit",,,,,,,,,,,,,,,,,,,,,,,Amtsgericht - Gögginger Str. 101,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,14:00,,,"14:30 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Fischmarkt,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,14:30,,,"14:45 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Philippine-Welser-Str. 5,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,14:45,,,"15:00 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Philippine-Welser-Str. 22,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,15:00,,,"15:30 Kritik am Black Friday als unnachhaltiges
Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Martin-Luther-Platz,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,15:30,,,"16:00 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Färbergässchen 5 - Seite Annastraße,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,16:00,,,"16:30 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Bgm.-Fischer-Str. 12,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,16:30,,,"17:00 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Bgm.-Fischer-Str. 4,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,17:00,,,"17:30 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Moritzplatz 6,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,17:30,,,"18:00 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Maximilianstr. 23,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,18:00,,,"18:30 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Annastraße 6,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,18:30,,,"19:00 Kritik am Black Friday als unnachhaltiges Konsumspektakel. Wir zeigen, dass menschliche Nähe glücklich macht.",,,,,,,,,,,,,,,,,,,,,,,Annastraße 19,,,,,,,,15,,,,,,,15,,,,,,
2022-11-25 00:00:00,,,47,16:00,,,"18:00 Mahnwache/Performance anlässlich des internationalen Tages ""Nein zu Gewalt an
Frauen""",,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,50,,,,,,,50,,,,,,
2022-11-25 00:00:00,,,47,18:00,,,20:00 Demo gegen Gewalt an Frauen,,,,,,,,,,,,"Königsplatz, Konrad-Adenauer-Allee, Weite Gasse, Ulrichsplatz, Maximilianstraße, Hallstraße, Konrad-Adenauer-Allee,
Königsplatz",,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,70,,,,,,,70,,,,,,
"26.11.2022    47             11:00      17:00 Schwerpunkt:
Die Wahrheitserklärung von Falun Dafa: Wahrhaftigkeit, Barmherzigkeit und Nachsicht.
Gegen die Verfolgung von Falun Gong- Praktizierende und Organraub an Falun Gong- Praktizierende in China.
Petition mit der Unterschriftensammlung an die deutsche Bundesregierung: Gegen Organraub an den lebenden Menschen. Zur sofortigen Beendigung der erzwungenen Organentnahmen von Falun Gong- Praktizierenden in der Volksrepublik China.",,,,,,,,,,,,,,,,,,,Bgm.-Fischer-Str. 11                                                             3                      10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26 00:00:00,,,47,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,,,,,,,,,,,,2,,,,,,,10,,,,,,
2022-11-26 00:00:00,,,47,13:00,,,16:00 Galerie zur Aufklärung der Pandemie-Politik,,,,,,,,,,,,Willy-Brandt-Platz,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,
der letzten 2 1/2 Jahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.11.2022    47             15:30      16:30 Eine Mahnwache der Aktion“ Leuchtturm                                                                                      Maximilianstr. 3                                                                 10                      10
ARD“ die bereits in mehreren Städten stattfindet.
Thema: - Unabhängiger Journalismus, dem man vertrauen kann.
- Ausgewogene und neutrale Berichterstattung
- Unabhängige Wissenschaft im Dialog mit
allen Experten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.11.2022    47             16:30      19:30 Cube of Truth - Tierrechte/-befreiung,
Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Königsplatz/Manzu-Brunnen                                               6                      20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26.11.2022    47             15:00      17:00 WeRememberTerrorFemine                              Elias-Holl-Platz, Maximilianstr., Bgm.-Fischer-    Elias-Holl-Platz                                                                 100                    200
Str., Königsplatz, Annastr., Steingasse, Rathausplatz, Eisenberg, Elias-Holl-Platz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-26 00:00:00,,,47,17:00,,,19:30 Aufhebung aller Missstände in unserem Land,,,,,,,,,,,,"Hallstr., Maximilianstr., Karolinenstr.,",,,,,,,,,,,Hallstraße                                                                      5.000                 5.000,,,,,,,,,,,,,,,,,,,,,
,,,,,,,/ Aufhebung aller Corona- und,,,,,,,,,,,,"Leonhardsberg, Pilgerhausstr., Jakoberstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Energiemassnahmenverordnungen /,,,,,,,,,,,,"Obere Jakobermauer, Vogelmauer, Am",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Aufhebung aller Impfpflichten / neutrale,",,,,,,,,,,,,"Vogeltor, Forsterstr., Margaretenstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,vollständige und wahrheitsgemäße Medien-,,,,,,,,,,,,"Milchberg, Ulrichsplatz, Maximilianstr., Hallstr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Berichterstattung / Forderung Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"aller Massnahmen der letzten 2,5 Jahre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"vorzulegen / Rücktritt der Regierungen, die",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"unser Land, unsere Versorgung, unseren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mittelstand und unsere Menschen ruinieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27.11.2022    47             14:30      16:00 Mahnwache gegen geplante                                                                                                           Stenglinstraße / Virchowstraße                                           2                      20
Tierversuchslabore am Uniklinikum Augsburg, Motto ""Augsburg muss tierversuchsfrei bleiben""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27 00:00:00,,,47,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,Rathausplatz,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-11-27 00:00:00,,,47,15:00,,,"16:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,Wittelsbacher Park,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,
2022-11-28 00:00:00,,,48,17:00,,,"18:00 Mahnwache der Aktion „ Leuchtturm ARD“ Thema: - Unabhängiger Journalismus
- Ausgewogene und neutrale Berichterstattung
- Unabhängige Wissenschaft im Dialog mit allen Experten",,,,,,,,,,,,Maximilianstr. 3,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,
2022-11-28 00:00:00,,,48,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,,,,,35,,,,,,,100,,,,,,
2022-11-28 00:00:00,,,48,17:30,,,"18:30 Stille Kundgebung, Schweigen für Frieden",,,,,,,,,,,,Bgm.-Fischer-Str. 11,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,
2022-11-29 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-11-29 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-11-30 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-11-30 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-11-30 00:00:00,,,48,17:00,,,"20:00 Cube of Truth - Tierrechte/-befreiung, Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,Königsplatz/Manzu-Brunnen,,,,,,,,,,,,,,,,,,,6,,,,,,,20,,,,,,
2022-12-01 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-12-01 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-12-02 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-12-02 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-12-02 00:00:00,,,48,15:00,,,"20:00 Schlachthof-Mahnwache mit Ampelaktion an
der Kreuzung",,,,,,,,,,,,"Am alten Schlachthof, Kreuzung Berliner
Allee",,,,,,,,,,,,,,,,,,,10,,,,,,,15,,,,,,
2022-12-03 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,2022-11-25
2022-12-03 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,
2022-12-03 00:00:00,,,48,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,Bgm.-Fischer-Str. 11,,,,,,,,,,,,,,,,,,,2,,,,,,,10,,,,,,
2022-12-03 00:00:00,,,48,13:00,,,16:00 Galerie zur Aufklärung der Pandemie-Politik,,,,,,,,,,,,Willy-Brandt-Platz,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,,
der letzten 2 1/2 Jahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03 00:00:00,,,48,15:00,,,17:00 Solidarität mit den protestierenden im Iran,,,,,,,,,,,,"Königsplatz, Fuggerstr., Grottenau, Ludwigstr., Karlstr., Karolinenstr., Rathausplatz, Maximilianstr. , Moritzplatz, Bgm.-Fischer-Str., Königsplatz",,,,,,,,,,,Königsplatz,,,,,,,,300,,,,,,,300,,,,,,
2022-12-03 00:00:00,,,48,15:30,,,"16:30 Mahnwache der Aktion „ Leuchtturm ARD“ Thema: - Unabhängiger Journalismus
- Ausgewogene und neutrale Berichterstattung
- Unabhängige Wissenschaften im Dialog mit allen Experten",,,,,,,,,,,,,,,,,,,,,,,Maximilianstr. 3,,,,,,,,10,,,,,,,10,,,,,,
2022-12-03 00:00:00,,,48,17:00,,,"19:30 Aufhebung aller Missstände in unserem Land
/ Aufhebung aller Corona- und Energiemassnahmenverordnungen / Aufhebung aller Impfpflichten / neutrale, vollständige und wahrheitsgemäße Medien- Berichterstattung / Forderung Evaluation aller Massnahmen der letzten 2,5 Jahre vorzulegen / Rücktritt der Regierungen, die unser Land, unsere Versorgung, unseren Mittelstand und unsere Menschen ruinieren
/",,,,,,,,,,,,"Ladehofstr., Hermanstr., Stettenstr., Theodor- Heuss-Platz, Kitzenmarkt, Weite Gasse, Ulrichsplatz, Maximilianstr., Hallstr., Konrad- Adenauer-Allee, Königsplatz, Fuggerstr., Am Alten Einlaß, Prinzregentenstr., Viktoriastr., Bahnhofstr., Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,5,,,,,,,5,,,,,,
2022-12-04 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,4,,,,,,,4,,,,,,
2022-12-04 00:00:00,,,48,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,4,,,,,,,4,,,,,,
2022-12-04 00:00:00,,,48,14:30,,,15:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
2022-12-04 00:00:00,,,48,15:00,,,"16:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
2022-12-05 00:00:00,,,49,7:30,,,"9:00 Mahnwache gegen geplante Tierversuchslabore im Sigma Technopark ab 2022 / 2023, Motto: ""Augsburg muss tierversuchsfrei bleiben""",,,,,,,,,,,,,,,,,,,,,,,Werner-von-Siemens-Str. Höhe Hausnr. 10,,,,,,,,2,,,,,,,10,,,,,,
2022-12-05 00:00:00,,,49,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,,4,,,,,,,4,,,,,,
2022-12-05 00:00:00,,,49,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,,,,Bahnhofstraße 4,,,,,,,,4,,,,,,,4,,,,,,
2022-12-05 00:00:00,,,49,17:00,,,18:00 Mahnwache der Aktion „ Leuchtturm ARD“ Thema: - Unabhängiger Journalismus,,,,,,,,,,,,,,,,,,,,,,,Maximilianstr. 3,,,,,,,,10,,,,,,,10,,,,,,
"- Ausgewogene und neutrale
Berichterstattung
- Unabhängige Wissenschaften im Dialog mit allen Experten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 00:00:00,,,49,,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,100.0,,,,
2022-12-05 00:00:00,,,49,,17:30,,,18:30 Kundgebung im öffentlichen Raum.,,,,,,,,,,,Bgm.-Fischer-Str. 11,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,10.0,,,,
"""Schweigen für Frieden""! Schweigend stehen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,wir am Platz! Forum Innerer Frieden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05 00:00:00,,,49,,18:00,,,"20:00 Gegen Sozialabbau, Umweltzerstörung und Kriegsgefahr, gegen Rassismus und Faschismus, für internationale Solidarität",,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,10.0,,,,,,,,,,,,30.0,,,,
2022-12-06 00:00:00,,,49,,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,4.0,,,,,,,,,,,,4.0,,,,
2022-12-06 00:00:00,,,49,,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,Bahnhofstraße 4,,,,,,,4.0,,,,,,,,,,,,4.0,,,,
2022-12-06 00:00:00,,,49,,17:30,,,"18:30 Preise runter, Löhne rauf! Kundgebung gegen
die aktuelle Sozialpolitik",,,,,,,,,,,,,,,,,,,,Donauwörther Str. 21 / 23,,,,,,,10.0,,,,,,,,,,,,10.0,,,,
2022-12-06 00:00:00,,,49,,17:30,,,18:30 Gaspreise/Inflation,,,,,,,,,,,,,,,,,,,,Helmut-Haller-Platz,,,,,,,10.0,,,,,,,,,,,,10.0,,,,
2022-12-07 00:00:00,,,49,,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,Annastraße Ecke Steingasse,,,,,,,4.0,,,,,,,,,,,,4.0,,,,
2022-12-07 00:00:00,,,49,,9:30,,,"19:30 Menschenrechtsverletzungen und
Hinrichtungen Stoppen.",,,,,,,,,,,,,,,,,,,,Bahnhofstraße 4,,,,,,,4.0,,,,,,,,,,,,4.0,,,,
