region,city,date,organizer,topic,participants_registered,participants_actual
Bayern,München,2023-10-13,,Solidaritätsbekundung mit dem palstinensischen Volk. Einschränkung der freien Meinungsäußerung in München.,50.0,
Bayern,München,2023-10-13,,Für Schutz von Zivilisten - gegen den Krieg,30.0,
Bayern,München,2023-10-13,,Einschränkung der Versammlungsfreiheit in München,50.0,
Bayern,München,2023-10-14,,Türkischer Bombenterror und Kriegsverbrechen gegen kurdische Zvilibevölkerung,50.0,
Bayern,München,2023-10-14,,Info`s auf d`Straß ,30.0,
Bayern,München,2023-10-14,,"Frieden schaffen ohne Waffen, Erhalt des Bargelds, gegen zwangsfinanzierte Medienpropaganda ",20.0,
Bayern,München,2023-10-14,IJM Deutschland e. V.,moderne Sklaverei bekämpfen im Rahmen des internationalen Tag gegen Menschenhandel,5.0,
Bayern,München,2023-10-14,Italienische Evangelische Mission,Der Weg zum Frieden und zur Nächstenliebe und nicht zum Krieg,10.0,
Bayern,München,2023-10-14,Activists for the Victims,"Activists for the Victims / Aufzeigen tierethischer, humanethischer,
gesundheitlicher und ökologischer Probleme unüberlegter Konsumentscheidungen und
Lösungsmöglichkeiten",17.0,
Bayern,München,2023-10-14,,Freilassung von Can Atalay (türkische Abgeordnete im Gefängnis) Can Atalay wurde kürzlich zum Abgeordneten gewählt. Er genießt parlamentarischee Immunität und soll freigelassen werden. Das Erdogan-Regime hält ihn unrechtmäßig im Gefängnis fest.  ,10.0,
Bayern,München,2023-10-14,Bürgerinitiaive Mehr Platz zum Leben,Der Hans-Mielich-Platz wird bunter,10.0,
Bayern,München,2023-10-14,Tigray Development Association in München und Umgebung e. V.,"Demonstration gegen Äthiopische und Eritrische Regierungen, Gedanken an die Martyre und getotete Menschen in Tigray",100.0,
