Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
20.11.2022,14:45,16:45,"""Unter dem Motto „Rote Karte für Menschenrechtsverletzungen: Boykott Qatar 2022!“ wollen wir zu einem Boykott der Fußball WM 2022 in Qatar aufrufen.""",Hagenstr.,56,14193.0,,20.0,20.0
20.11.2022,15:00,15:30,"""Freiheit der Kunst, Systemrelevanz des Theaters""",Alexanderplatz,,10178.0,,50.0,8.0
20.11.2022,15:00,20:00,"""Gegen Transphobie und Femizide""",Blumberger Damm,,12683.0,,80.0,50.0
20.11.2022,16:00,17:30,"""Mahnwache für die getöteten Kinder in Iran anlässlich des Internationalen Tages für Kinderrechte""",Pariser Platz,,10117.0,,100.0,100.0
20.11.2022,16:00,19:00,Gegen türkische Angriffe und Bombard&#305;erung in Kurdistan Türkei bombard&#305;ert in Rojava und Süd Kurdistan seit gestern.,Hermannplatz,1,10967.0,Hermannplatz (AP) _ Kottbusser Str. - Kottbusser Tor (EP),100.0,440.0
20.11.2022,17:45,19:30,"""Trans* Day of Remembrance - Marsch der Stille""",,,,Nollendorfplatz - Bülowstr. - Kulmer Str. - Goebenstr. - Potsdamer Str. - U-Bhf. Kleistpark - Langenscheidtstr. - Monumentenstr. - AHA Berlin e.V. (Monumentenstr. 13),100.0,100.0
20.11.2022,18:00,21:00,Angriffe auf Kurdistan durch das türkische und iranische Militär. Massenmord in der kurdischen Stadt Mahabad von letzter Nacht.,Werderscher Markt,1,10117.0,,500.0,120.0
21.11.2022,00:00,19:00,""" Solidarität mit den Bürgerprotesten im Iran und Verurteilung der Passivität der deutschen Politik"" ( vom 14.11. bis 21.11.2022 )",Platz vor dem Neuen Tor,,10115.0,,100.0,
21.11.2022,00:00,24:00,"""Friedenscamp"" (vom 20.10.2022 bis 02.02.2023 - täglich)",Am Lustgarten,,10178.0,,10.0,
21.11.2022,00:00,24:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
21.11.2022,08:00,11:14,"""Essen retten, Leben retten - Aufstand der letzten Generation""",A 115 BAB Autobahnzubringer Magdebg/Leipz (Avus),,14055.0,"BAB A 115 zwischen AS Hüttenweg und AD Funkturm Richtung Nord, (Verkehrszeichenbrücke 52585), VA 1",3.0,
21.11.2022,08:27,10:17,"""Essen retten, Leben retten - Aufstand der letzten Generation""",Karl-Liebknecht-Str.,5,10178.0,Karl-Liebknecht-Str./Spandauer Str. (VA 2),6.0,
21.11.2022,08:30,10:05,"""Essen retten, Leben retten, Aufstand der letzten Generation",Danziger Str.,76,10405.0,"Danziger Str. / Prenzlauer Allee, Prenzlauer Allee / Danziger Str., 10405 Berlin (A 16) VA 3",5.0,
21.11.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
21.11.2022,11:00,18:00,"""Menschenrechtsverletzungen und Hin-richtungen stoppen.""",Else-Ury-Bogen,593,10623.0,,4.0,4.0
21.11.2022,14:00,16:00,"""Wir sind für die Freiheit von Julian Assange, der seit über drei Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen journalistischer Tätigkeiten"".",Pariser Platz,,10117.0,,3.0,3.0
21.11.2022,16:30,20:00,"""Trans Day of Remembrance""",Nollendorfplatz,,10777.0,,50.0,9.0
21.11.2022,16:30,20:00,"""30 Jahre Silvio Meier Gedenken""",Silvio-Meier-Str.,,10247.0,,200.0,
21.11.2022,17:00,21:30,"""Wir sind Vielfalt! Solidarität ist unsere Stärke. Gegen rechtsoffene Versammlungen aller Art und überall!"" (vom 18.07. bis 31.12.2022 - jeweils Mo.)",Stargarder Str.,6,10437.0,ab 21:15 Uhr Wechsel zur Stargarder Str. 77,200.0,20.0
21.11.2022,17:45,19:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! Jetzt!"" (vom 10.10. bis 19.12.2022 - jeweils Mo.)",Alt-Müggelheim,,12559.0,,15.0,3.0
21.11.2022,17:45,19:30,"""Für Frieden, Freiheit und Selbstbestimmung"" (vom 13.06. bis 26.12.2022 - jeweils Mo.)",Teltower Damm,,14169.0,,30.0,12.0
21.11.2022,17:45,20:00,"""Protest gegen Hartz 4 und das Bürgergeld - Montag ist der Tag des Widerstands"" (vom 03.01. bis 20.12.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,30.0,9.0
21.11.2022,17:45,20:30,"""WIR STEHEN FÜR ... Rücktritt & Sanktionen für Verantwortliche der Coronapolitik. ... Aufarbeitung & Wiedergutmachung des menschenrechtsverletzenden Missmanagements & der Korruption der letzten Jahre. ... neutrale & umfassende Berichterstattung & die sofortige Beendigung jeglicher Kriegspropaganda. WIR SAGEN NEIN zu Transhumanismus & Great Reset des WEF. NEIN zur digitalen Überwachung. NEIN zum selbstzerstörischen Umgang mit der Krisensituation in unserem Land.""",,,,"Neu: Elcknerplatz (vor Saturn - AK) - Mahlsdorfer Str. - Gehsener Str. - Kaulsdorfer Str. - Mahlsdorfer Str. - Bahnhofstr. - Lindenstr. - Alt-Köpenick - Freiheit -Lüdersstr. - Rosenstr. - Kirchstr. - Alt-Köpenick - Luisenhain (Alt-Köpenick 32 - EK) Alt: Elcknerplatz (vor BVG Kundenzentrum) AP, Bahnhofstraße, Lindenstraße, Alt- Köpenick, Müggelheimer Straße, Pablo-Neruda-Straße (Kreuzung), Müggelheimer Straße, Kietzer Straße, Kirchstr., Alt Köpenick, Luisenhain (Gehweg gegenüber Ratskeller Köpenick- Alt Köpenick 21) EP",100.0,60.0
21.11.2022,17:45,21:00,"""Gemeinsam leben - FÜR ein selbst bestimmtes, friedliches und tolerantes Miteinander ab sofort und in unser ALLER Zukunft"" (vom 18.04. bis 26.12.2022 - jeweils Mo.)",,,,Stargarder Str. (Gethsemanekirche) - Stargarder Str. - Prenzlauer Allee - Wörther Str. - Kollwitzstr. - Metzer Str. - Schwedter Str. - Kastanienallee - Schönhauser Allee - Stargarder Str. - Stargarder Str. (Gethsemanekirche),200.0,70.0
21.11.2022,18:00,19:00,"""Antikriegsmahnwache, jetzt speziell die militärischen Auseinandersetzungen zwischen Russland und der Ukraine betreffend"" (vom 03.10. bis 19.12.2022 - jeweils Mo.)",Alexanderplatz,,10178.0,,10.0,6.0
21.11.2022,18:00,19:00,"""Fortführung der DAUERVERANSTALTUNG ""Mahnwache am Kanzleramt zur sofortigen Abschaltung aller Atomanlagen""."" (vom 04.07. bis 26.12.2022 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,2.0
21.11.2022,18:00,19:45,"""Nachbarschaftlich verbunden für uneingeschränkte Grundrechte und Friedenspolitik, gegen ID 2020, Agenda 2030, und das globale WHO Pandemie-Diktat!"" (vom 03.10.2022 bis 24.04.2023 - jeweils Mo.)",,,,Rathaus Schöneberg - Belziger Str. - Heinrich-Lasse Park - Hauptstr. - Akazienstr. - vor der Apostel-Paulus-Kirche (ZK) - Goltzstr. - Winterfeldtplatz - Maaßenstr. - Nollendorfplatz - Maaßenstr. - Winterfeldtplatz,45.0,22.0
21.11.2022,18:00,20:30,"""Antikapitalistische Kundgebungen gegen Krieg und Teuerungen""",Marzahner Promenade,1 A,12679.0,,20.0,
21.11.2022,18:00,20:30,"""Für die sofortige und bedingungslose Wiederherstellung aller Grundrechte, - für eine unbeschwerte Kindheit unserer Kinder, - für faire Arbeitsbedingungen und Löhne statt Impfpflicht für Pflegeberufe, - für ein sofortiges Ende jeglicher Impfpflichtbestrebungen, - für die vollständige und unabhängige Aufklärung der Corona-Maßnahmen, - für den sofortigen Stopp der politisch erzeugten Kostenexplosionen; - für eine Politik frei von Lobbyismus und Korruption."" (vom 03.10. bis 26.12.2022 - jeweils Mo.)",,,,Alt-Tegel 2 (am Schinkelbrunnen) - Alt-Tegel - Medebacher Weg - Brunowplatz - Brunowstr. - Eisenhammerweg - Schlieperstr. - Buddestr. - Bernstorffstr. - Alt-Tegel 2 (am Schinkelbrunnen),55.0,60.0
21.11.2022,18:00,20:30,"""Frieden, Freiheit, Demokratie""",,,,Wilmersdorfer Str. / Stuttgarter Platz / Krumme Str. (AK vor TK Maxx) - Wilmersdorfer Str. - Schillerstr. - Leibnizstr. - Kantstr. - Schlüterstr. - Kurfürstendamm - Adenauerplatz (ZK) - Wilmersdorfer Str. / Stuttgarter Platz/ Krumme Straße (EK vor TK Maxx),70.0,57.0
21.11.2022,18:00,21:00,"""Einigkeit und Recht und Freiheit"" (vom 07.11. bis 28.11.2022 - jeweils Mo.)",Reformationsplatz,2,13597.0,"alt: Carl-Schurz-Str. (AK) - Am Juliusturm - Havelstr. - Breite Str. - Marktplatz - Carl-Schurz-Str. - Charlottensr. - Breite Str. - Marktplatz, Carl-Schurz-Str. - Altstädter Ring - Altstädter Ring 1 (ZK) - Altstädter Ring - Moritzstr. (EK) neu: stationäre Kundgebung",70.0,21.0
21.11.2022,18:00,21:00,"""Stoppt den Völkermord in Kurdistan""",,,,Kottbusser Tor - Kottbusser Str. - Hermannplatz,200.0,200.0
21.11.2022,18:00,21:00,"""Tegel geht auf die Straße"" (vom 03.10.2022 bis 27.03.2023 - jeweils Mo.)",,,,Alt-Tegel 2 (am Schinkelbrunnen) - Bernstorffstr. - Buddestr. - Gorkistr. - Ziekowstr. - Oeserstr. - Prendener Zeile - Gorkistr. - Basdorfer Zeile - Tile-Brügge-Weg - Havelmüllerweg - Rohrbrunnner Str. - Kehrwieder - Am Rosenweg - Myrtenweg - Bollestr. - Tile-Brügge-Weg - Ziekowstr. - Gorkistr. - Buddestr. - Bernstoffstr. - Alt-Tegel 2 (am Schinkelbrunnen),100.0,
21.11.2022,18:00,22:00,"""Eine antifaschistische, antikapitalistische Antwort auf die Krise - Waffenstillstand und Friedensverhandlung, jetzt. - Gewerkschaften an die Macht - Energiepreise senken""",Mansteinstr.,,10783.0,,10.0,6.0
21.11.2022,19:00,20:00,"""Mahnwache: FLUGLÄRM UND FEINSTAUB MACHEN KRANK! Konsequentes Nachtflugverbot von 22 Uhr bis 6 Uhr am Flughafen BER. Kurzstreckenflüge gehören auf die Schiene. Alle Messdaten der Ultrafeinstaubmessung am Flughafen BER müssen öffentlich werden. Die Subventionierung des Flughafens und der Billigairlines muss beendet werden, denn wer fliegt oder Flüge anbietet, muss die tatsächlichen Kosten zahlen."" (vom 08.08.2022 bis 07.08.2023 - jeweils Mo.)",Bölschestr.,,12587.0,,40.0,
22.11.2022,00:00,24:00,"""Friedenscamp"" (vom 20.10.2022 bis 02.02.2023 - täglich)",Am Lustgarten,,10178.0,,10.0,
22.11.2022,00:00,24:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
22.11.2022,09:00,10:00,"""Demokratie stärken, Volksentscheide nicht behindern. Zusammenlegung des Volksentscheids ""Berlin 2030 klimaneutral"" mit der Nachwahl zum AGH im Februar 2023""",Rathausstr.,,10178.0,,40.0,70.0
22.11.2022,10:00,12:00,"""Erneuerbare Energien - Zukunft statt Abschöpfung""",Paul-Löbe-Allee,,10557.0,,200.0,70.0
22.11.2022,10:00,18:00,"""Unterstützung politischer Gefangene im Iran deren Lebenbedroht ist. Solidarität mit den Bürgerprotesten im Iran"" (vom 11.11. bis 30.11.2022 - täglich)",Platz der Republik,,10557.0,,30.0,
22.11.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,5.0
22.11.2022,11:30,15:30,"""Unsere Solidarität gegen ihre Repression""",Wilsnacker Str.,4,10559.0,,10.0,50.0
22.11.2022,12:00,13:30,„Für den Frieden in der Welt und das Ende aller Kriege – Frieden schaffen ohne Waffen“,Alexanderplatz,,10178.0,,20.0,5.0
22.11.2022,14:00,15:00,"""Symbolische Aufstellung eines Denkmals für unser Sandmännchen auf dem Ulrichplatz, in Erwartung einer schnellen Entscheidung zur Genehmigung des Aufstellens des eigentlichen Bronzedenkmals""",Ullrichplatz,,12623.0,,150.0,
22.11.2022,14:00,16:00,"""Protect Ukrainian Sky""",Willy-Brandt-Str.,1,10557.0,,30.0,10.0
22.11.2022,14:00,22:00,"""Menschenrechtsverletzungen der Psychiatrie"" (vom 22.11. bis 26.11.2022 - täglich)",Messedamm,26,14055.0,,10.0,
22.11.2022,16:00,18:00,"""Bürgerinnen und Bürger äußern ihre Meinung zur aktuellen deutschen und internationalen Politik, kritisieren Meinungsmache in den Massenmedien, eine nicht evidenzbasierte Gesundheitspolitik sowie die Rüstungs- und Außenpolitik."" (vom 01.11. bis 29.11.2022 - jeweils Di.)",Alt-Köpenick,21,12555.0,,30.0,12.0
22.11.2022,16:30,18:30,"""Menschen mit Schildern"" (vom 04.01. bis 27.12.2022 - jeweils Di.)",Schloßstr.,,12163.0,auch vor dem Forum Steglitz,30.0,35.0
22.11.2022,17:30,18:30,Lampionumzug,Wönnichstraße,74,10317.0,"Start: Kita ""Pusteblume"", Wönnichstraße 74, 10317 Berlin Wegstrecke: Wönnichstr. /Lückstr. / Rummelsbburger Str. / Marie-Curie-Allee / Bitzkestr. Wönnichstr. Endplatz: Kita ""Pusteblume"", Wönnichstraße 74, 10317 Berlin",200.0,
22.11.2022,18:40,19:15,"""Wir pfeifen auf Stuttgart 21"" (vom 04.10. bis 20.12.2022 - jeweils Di.)",Potsdamer Platz,,10785.0,,5.0,5.0
23.11.2022,00:00,24:00,"""Friedenscamp"" (vom 20.10.2022 bis 02.02.2023 - täglich)",Am Lustgarten,,10178.0,,10.0,
23.11.2022,00:00,24:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
23.11.2022,07:45,18:00,"""Die UN-Behindertenrechtskonvention endlich erfüllen, statt sie weiter zu beugen!"" (vom 23.11. bis 25.11.2022 - täglich)",Messedamm,26,14055.0,,19.0,
23.11.2022,08:00,20:00,"""Menschenrechtsverletzungen der Psychiatrie"" (vom 22.11. bis 26.11.2022 - täglich)",Messedamm,26,14055.0,,10.0,
23.11.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
23.11.2022,10:30,18:30,"""Menschenrechtsverletzungen und Hinrichtungen Stoppen.""",,,10707.0,,4.0,
23.11.2022,11:00,19:00,"""Demonstration gegen die Teilentwidmung der Straße und für ein planerisches Gesamtkonzept für Mitte""",Friedrichstr.,,10117.0,,50.0,20.0
23.11.2022,11:00,21:00,"""Im Gedenken an die Opfer der Agenda 2010 mit der Fragestellung... Sind es die Empathielosen, die unsere Gesellschaft zerstören?""",Leopoldplatz,,13353.0,,10.0,
23.11.2022,11:30,14:00,"""Symbolische Überreichung von Unterschriften gegen die Patentierung von Saatgut""",Mohrenstr.,37,10117.0,,25.0,15.0
23.11.2022,11:50,12:20,"""Aktionswoche für sozial-nachhaltigen Genossenschaftskauf der Kastanienallee 12 durch Hausbewohnende und Unterstützende"" (vom 23.11. bis 30.11.2022 - täglich)",Kastanienallee,12,10435.0,,15.0,
23.11.2022,12:00,14:30,"""Solidarität mit den Protestierenden der kurdischen Städte im Iran""",,,,NEU: Schiffbauerdamm 40 (AP) – Kronprinzenbrücke – Konrad Adenauer Str. – Otto von Bismarck Allee – Paul Löbe Allee – Heinrich von Gagern Str. – Scheidemannstr. – Ebertstr. – Behrenstr. – Glinkastr. – Unter den Linden (ZK) – Friedrichstr. – Französische Str. – Werderscher Markt 1 ggü. (EP)- ALT: Schiffbauerdamm 40 (vor dem Haus der Bundespressekonferenz) - Kronprinzenbrücke - Konrad-Adenauer-Str. - Otto-v.-Bismarck-Allee - Heinrich-v.-Gagern-Str. - Scheidemannstr. - Ebertstr. - Behrenstr. - Glinkastr. - Unter den Linden - Bebelplatz - Werderscher Markt - Werderscher Markt 1 (am Auswärtigen Amt),200.0,70.0
23.11.2022,12:30,14:30,"""Holodomor - Call It Genocide""",Platz der Republik,,10557.0,,250.0,70.0
23.11.2022,14:00,18:00,"""Erschwerte Bedingungen offener Mädchenarbeit im Wrangelkiez""",Wrangelstr.,84,10997.0,,70.0,11.0
23.11.2022,15:00,16:00,"""Kein Krieg und keine Kriegshetze gegen Russland!, NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" (vom 05.10. bis 28.12.2022 - jeweils Mi.)",Pariser Platz,2,10117.0,,15.0,10.0
23.11.2022,16:00,19:00,"""Aktuelle Proteste und Menschenrechtsverletzungen im Iran - Sammlung von 1 Mio. Unterschriften von Amnesty International für einen UN-Mechanismus""",Platz der Republik,1,10557.0,,500.0,250.0
23.11.2022,16:00,20:00,"""Weg mit dem 41-bis-Regime. Solidarität mit Alfredo Cospito. Freiheit für alle Gefangenen.""",,,,Tiergartenstr. - Hiroshimastr. - Reichpietschufer - Potsdamer Straße - Potsdamer Platz (ZK) - Ebertstr. - Platz des 18. März,70.0,50.0
23.11.2022,17:00,23:00,"""Für Frieden Freiheit Souveränität und Selbstbestimmung gehen die Freien Geister 4Gs - Alexanderplatz &#128330;&#65039; Wir zusammen Spazierengegen: - für den zusammenhalt in der Gesellschaft - für unsere Kinder und deren Zukunft - für Frieden auf DER ganzen WELT - gegen die Berufsbezogenene / allgemein Impfpflicht - gegen die Inflation und Wirtschaftskrise in unserem Land! WIR WOLLEN DEUTSCHLAND NICHT GEGEN DIE WAND FAHREN SEHEN!""",,,,Alexanderplatz/Dircksenstr. – Rathausstr. – Spandauer Str. - Anna Louisa Karsch Str. - An der Spandauer Brücke – Hackescher Markt - Oranienburgerstr. - Große Hamburger Str - Auguststr. – Rosenthaler Str. - Steinstr. - Alte Schönhauser Str. - Münzstr. - Memhardstr. – Alexanderstr. - Grunerstr. - Dircksenstr./Alexanderplatz,250.0,90.0
23.11.2022,17:30,20:30,"""Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,,10178.0,,15.0,
23.11.2022,18:00,20:00,"""FreeMichaelBallweg! Happy Birthday Michael Ballweg - Mögen Glückwünsche durch Mauern gehen! Für die sofortige Freilassung des unschuldig in Haft sitzenden politischen Gefangenen""",Rathausstr.,15,10178.0,,200.0,40.0
23.11.2022,18:30,21:00,"""Schutz des Ortes - Es ist geschehen, also kann es wieder geschehen (Primo Levi)""",Große Hamburger Str.,26,10115.0,,100.0,20.0
23.11.2022,19:00,21:00,"Gegen jeden Antisemitismus. Kein Fußbreit den Faschisten im Friedensgewand! Verhindert Shoa-Relativierungen durch Vergleiche zum Impfen. Fascho-Geister, Nazi-Freund:innen und Rechte raus aus Mitte!",Große Hamburger Str.,26,10115.0,,25.0,
24.11.2022,00:00,24:00,"""Friedenscamp"" (vom 20.10.2022 bis 02.02.2023 - täglich)",Am Lustgarten,,10178.0,,10.0,
24.11.2022,00:00,24:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
24.11.2022,07:45,18:00,"""Die UN-Behindertenrechtskonvention endlich erfüllen, statt sie weiter zu beugen!"" (vom 23.11. bis 25.11.2022 - täglich)",Messedamm,26,14055.0,,19.0,
24.11.2022,08:00,20:00,"""Menschenrechtsverletzungen der Psychiatrie"" (vom 22.11. bis 26.11.2022 - täglich)",Messedamm,26,14055.0,,10.0,
24.11.2022,08:30,09:30,"""Mahnwache zur Aufklärung rechter Straftaten in Neukölln"" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,10.0,7.0
24.11.2022,10:00,18:00,"""Menschenrechtsverletzungen und Hinrichtungen Stoppen.""",Wittenbergplatz,3,10789.0,,4.0,3.0
24.11.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
24.11.2022,11:00,13:00,"""Stoppt die Hinrichtungen im Iran!""",Drygalskistr.,15,14195.0,,30.0,15.0
24.11.2022,11:50,12:20,"""Aktionswoche für sozial-nachhaltigen Genossenschaftskauf der Kastanienallee 12 durch Hausbewohnende und Unterstützende"" (vom 23.11. bis 30.11.2022 - täglich)",Kastanienallee,12,10435.0,,15.0,
24.11.2022,13:00,16:00,"""FAIRbeamtung""",Niederkirchnerstr.,5,10117.0,,500.0,65.0
24.11.2022,14:00,15:00,"""für die Menschenrechte in Nordkorea. für Religionsfreiheit und gegen Christenverfolgung; für Reis statt Atom und gegen Bomben und Raketen; für die Auflösung der Konzentrationslager; für Reise- , Meinungsfreiheit, für Menschenrechte"" (vom 20.10.2022 bis 19.01.2023 - jeweils Do.)",Glinkastr.,5,10117.0,,12.0,5.0
24.11.2022,15:34,16:55,"""Essen retten, Leben retten, Aufstand der letzten Generation",Danziger Str.,116,10405.0,"Danziger Str. / Greifswalder Str. / Danziger Str., 10405 Berlin (A 16) VA 1",6.0,
24.11.2022,16:00,18:30,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,Goethestr./Wilmersdorfer Str.,19.0,6.0
24.11.2022,16:30,18:00,"""Protest gegen den Black Friday""",Schönhauser Allee,80,10439.0,,10.0,
24.11.2022,16:30,18:00,"""Menschen mit Schildern"" (vom 06.01. bis 30.12.2022 - jeweils Do.)",Paradestr.,,12101.0,,30.0,10.0
24.11.2022,17:30,18:30,"""Mahnwache gegen Eigenbedarfskündigung nach 40 Jahren Mietdauer"" (vom 30.06. bis 24.11.2022 - jeweils Do.)",Kurfürstendamm,43,10719.0,,10.0,8.0
24.11.2022,18:00,18:30,"""Die Baseballschlägerjahre - Gedenken der Opfer rechter Gewalt""",Zossener Str.,161,12627.0,,15.0,8.0
24.11.2022,18:00,20:00,"""Wir, als HFC Berlin e.V., wollen gegen Kinderarmut aufmerksam machen""",,,,Oschatzer Ring - Quedlinburger Str. - Stendaler Str. - Hellersdorfer Str. - Brücke Kastanienboulevard- Kastanienboulevard- Stollberger Str. - Nossener Str. - Riesaer Str.- Peter-Weiss-Gasse- Tangermünder Str.- Quedlinburger Str.- Oschatzer Ring,150.0,45.0
24.11.2022,18:00,20:00,"""AuftaktVA des Aktionszeitraumes zum Internationalen Tag gegen Gewalt an Frauen""",Müllerstr.,163,13353.0,,30.0,8.0
24.11.2022,18:00,20:00,"""Mahnwache für Rundfunkfreiheit"" (vom 06.10. bis 29.12.2022 - jeweils Do.)",Masurenallee,,14057.0,,30.0,4.0
24.11.2022,18:00,21:00,"Internationaler Tag gegen Gewalt an Frauen, Gedenkdemonstration zu Femiziden, Gleichberechtigung aller Geschlechter",,,,Platz der Vereinten Nationen - Friedensstr. - Prenzlauer Berg - Prenzlauer Allee - Karl-Liebknecht-Str. - Hirtenstr. - Rosa-Luxemburg-Platz ++alt++ Platz der Vereinten Nationen - Friedensstr. - Prenzlauer Berg - Saarbrücker Str. - Schönhauser Allee -Torstraße - Karl-Liebknecht-Str. - Hirtenstr. - Rosa-Luxemburg-Platz ++alt++ ++alt++ Friedenstraße - Saarbrücker Str. - Schönhauser Allee – Rosa-Luxemburg Str. – Rosa-Luxemburg-Platz ++alt++,150.0,80.0
24.11.2022,18:30,19:00,"""Die Baseballschlägerjahre - Gedenken der Opfer rechter Gewalt""",Brodowiner Ring,17,12679.0,,15.0,
24.11.2022,19:15,19:30,"""Gedenken an Opfer rechter Gewalt/Eugeniu Botnari""",S-Bhf. Lichtenberg,,10317.0,,10.0,11.0
24.11.2022,19:45,20:00,"""Gedenken an Opfer rechter Gewalt /Kurt Schneider""",Rudolf-Reusch-Str.,8,10367.0,,10.0,11.0
25.11.2022,00:00,24:00,"""Friedenscamp"" (vom 20.10.2022 bis 02.02.2023 - täglich)",Am Lustgarten,,10178.0,,10.0,
25.11.2022,00:00,24:00,"""Zuschließung der Iranischen Botschaft"" sic! (vom 17.11.2022 bis 15.01.2023 - täglich)",Podbielskiallee,67,14195.0,,2.0,
25.11.2022,07:45,18:00,"""Die UN-Behindertenrechtskonvention endlich erfüllen, statt sie weiter zu beugen!"" (vom 23.11. bis 25.11.2022 - täglich)",Messedamm,26,14055.0,,19.0,
25.11.2022,08:00,13:00,"""PKK gebt mir meine Tochter zurück!""",Willy-Brandt-Str.,,10557.0,,15.0,4.0
25.11.2022,08:00,20:00,"""Menschenrechtsverletzungen der Psychiatrie"" (vom 22.11. bis 26.11.2022 - täglich)",Messedamm,26,14055.0,,10.0,
25.11.2022,10:00,12:00,Im Rahmen von #FridaysForFuture Fortsetzung der wöchentlichen Klimamahnwache jeweils Freitag von 10 bis 12.00 Uhr. (vom 04.11.2022 bis 28.04.2023 - jeweils Fr.),Platz der Republik,1,10557.0,,12.0,6.0
25.11.2022,10:00,12:00,"""Menschenrechte in Nordkorea""",Pariser Platz,,10117.0,,5.0,2.0
25.11.2022,10:00,13:00,"""Klasse Arbeit für Lehrkräfte""",,,,(neu) Nordbahnhof (AP) - Invalidenstr. - Luisenstr. - Reinhardtstr. -Friedrichstr. - ZK Friedrichstr./Georgenstr. (ca. 10 Minuten) - Unter den Linden - Glinkastr. - Behrenstr. - Ebertstr. - Platz des 18. März (EP) (alt) Nordbahnhof (AP) - Invalidenstr. - Chausseestr. - Friedrichstr. - ZK Friedrichstr./Georgenstr. (ca. 10 Minuten) - Unter den Linden - Glinkastr. - Behrenstr. - Ebertstr. - Platz des 18. März (EP) (alt) Nordbahnhof - Invalidenstr. - Brunnenstraße - Rosenthaler Str. - An der Spandauer Brücke - Rosenstr. - Platz am Neptunbrunnen,2500.0,1800.0
25.11.2022,10:30,11:00,"""Ehrendes Gedenken an den Reformer Karl August von Hardenberg""",Niederkirchnerstr.,5,10117.0,,10.0,10.0
25.11.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
25.11.2022,11:00,13:00,"""Fahnenaktion zum internationalen Tag gegen Gewalt an Frauen""",Pariser Platz,,10117.0,,35.0,23.0
25.11.2022,11:50,12:20,"""Aktionswoche für sozial-nachhaltigen Genossenschaftskauf der Kastanienallee 12 durch Hausbewohnende und Unterstützende"" (vom 23.11. bis 30.11.2022 - täglich)",Kastanienallee,12,10435.0,,15.0,
25.11.2022,12:00,16:00,Gedenkveranstaltung anlässlich des Internationalen Tages gegen Gewalt an Frauen,Altstädter Ring,1,13597.0,"Kundgebung Altstädter Ring 1, 13597 Berlin (neben der ""Ellipse"")",80.0,40.0
