Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2024-03-26,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 02.01. bis 24.12.2024 - jeweils Di.)",Schloßstr.,,12163.0,,20.0,30.0
2024-03-26,0 days 18:00:00,0 days 21:00:00,"""40 Tage nach dem Tod Navalnys Gedenkfeier""",Unter den Linden,63-65,10117.0,,100.0,3.0
2024-03-26,0 days 18:40:00,0 days 19:15:00,"""Wir pfeifen auf Stuttgart 21"" (vom 09.01. bis 17.12.2024 - jeweils Di.)",Potsdamer Platz,,10785.0,,5.0,15.0
2024-03-26,0 days 19:00:00,0 days 21:30:00,„Religion und Freiheit aus der christlichen Perspektive in Bezug auf die Religionsfreiheit und dessen Ausübung“.,Alexanderplatz,,10178.0,,20.0,15.0
2024-03-27,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,2.0
2024-03-27,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,16.0
2024-03-27,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-27,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,
2024-03-27,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,2.0
2024-03-27,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-03-27,0 days 14:00:00,0 days 15:00:00,"""Mahnwache für Frieden Freiheit Toleranz""",Möllendorffstr.,6,10367.0,,7.0,80.0
2024-03-27,0 days 14:00:00,0 days 15:30:00,"""Solidarität mit Palästina""",Alexanderplatz,1,10178.0,,150.0,5.0
2024-03-27,0 days 14:00:00,0 days 17:00:00,„Religion und Freiheit aus der christlichen Perspektive in Bezug auf die Religionsfreiheit und dessen Ausübung“.,Wilmersdorfer Str.,54,10627.0,,20.0,
2024-03-27,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,3.0
2024-03-27,0 days 14:00:00,0 days 18:00:00,"""Eine Ausstellung gegen Hinrichtungen im Iran und die Unterstützung der Menschen, die täglich unter der Unterdrückung der diktatorischen Regierung der Mullahs im Iran stehen.""",Platz des 18. März,,10117.0,,5.0,10.0
2024-03-27,0 days 15:00:00,0 days 16:00:00,"""Kein Krieg und keine Kriegshetze gegen Russland! NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" Antikriegsmahnwachen (vom 03.01. bis 27.03.2024 - jeweils Mi.)",Pariser Platz,,10117.0,,15.0,
2024-03-27,0 days 16:00:00,0 days 19:00:00,"""Umgestaltung des Hermannplatzes und der Abriss von Karstadt"" (vom 10.01. bis 18.12.2024 - jeweils Mi.)",Hasenheide,3,10967.0,,25.0,
2024-03-27,0 days 17:30:00,0 days 20:30:00,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,12.0,14.0
2024-03-28,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,2.0
2024-03-28,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-03-28,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-28,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,8.0
2024-03-28,0 days 08:30:00,0 days 09:30:00,"""Aufklärung rechter Straftaten"" (vom 04.01. bis 19.12.2024 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,15.0,30.0
2024-03-28,0 days 09:30:00,0 days 12:00:00,"""Protest gegen die Beendigung der Kältehilfe für Obdachlose zu Ende März""",Oranienstr.,106,10969.0,,50.0,10.0
2024-03-28,0 days 09:45:00,0 days 11:00:00,"""Studienkredite: Zinsen runter, Chancen rauf""",Kapelle-Ufer,1,10117.0,,10.0,1.0
2024-03-28,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,50.0
2024-03-28,0 days 11:00:00,0 days 12:30:00,"""Wir fordern eine Brandmauer gegen die AFD""",,,,"Klingelhöfer Str. 8 (AK - Konrad Adenauer Haus) - Tiergartenstr. - durch den Tiergarten (Großer Weg, Ahornsteig) - Brandenburger Tor - Ebertstr. - Dorotheenstr. - Luisenstr. - Reinhardtstr. 14 (EK - FDP Parteizentrale) Reinhardstraße 14 FDP Parteinzentrale",20.0,35.0
2024-03-28,0 days 13:00:00,0 days 17:00:00,"""Welche Werte prägen heute unsere Gesellschaft und Politik, und wie können wir als Einzelne zu einer positiven Veränderung beitragen?""",Alexanderplatz,,10178.0,,30.0,9.0
2024-03-28,0 days 14:00:00,0 days 15:00:00,"""Gegen Menschenrechtsverletzungen in Nordkorea"" (vom 07.03. bis 30.05.2024 - jeweils Do.)",Glinkastr.,5,10117.0,,12.0,
2024-03-28,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,
2024-03-28,0 days 16:00:00,0 days 18:00:00,"""Für die Geflüchteten im Tegel-Camp""",Gallesteig,2,10589.0,,10.0,4.0
2024-03-28,0 days 16:00:00,0 days 18:30:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,,19.0,6.0
2024-03-28,0 days 16:30:00,0 days 18:30:00,"""Stimmen aus Gaza, Tagebücher und Gedichte""",Burgstr.,,10178.0,,40.0,
2024-03-28,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Tempelhofer Damm,,12101.0,,20.0,5.0
2024-03-28,0 days 18:00:00,0 days 20:00:00,"""Mahnwache für Rundfunkfreiheit"" (vom 04.01. bis 27.06.2024 - jeweils Do.)",Masurenallee,8,14057.0,,20.0,20.0
2024-03-29,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,3.0
2024-03-29,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-03-29,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-29,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,4.0
2024-03-29,0 days 10:00:00,0 days 12:00:00,"""Klimamahnwache zur Einhaltung des Pariser Abkommens, Fridays for Future"" (vom 05.01. bis 28.06.2024 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,2.0
2024-03-29,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,8.0
2024-03-29,0 days 12:00:00,0 days 20:00:00,"""Im Sinne der Menschenrechte, Demokratie, Rechtsstaatlichkeit und Presse- und Meinungsfreiheit setzen wir ein Zeichen für die Freiheit von Julian Assange, der seit über vier Jahren ohne Urteil im Hochsicherheitsgefängnis Belmarsh sitzt und gegen seine Auslieferung an die USA wegen der Veröffentlichungen von Kriegsverbrechen, die in Zusammenarbeit mit großen Medien erfolgten. Journalismus ist kein Verbrechen. Wir laden alle Menschen herzlich ein zu uns zu kommen, um sich zu informieren, uns zu unterstützen, oder mit uns zu diskutieren."" (vom 05.01. bis 26.04.2024 - jeweils Fr.)",Pariser Platz,,10117.0,,8.0,150.0
2024-03-29,0 days 13:30:00,0 days 17:00:00,"""Hoffnungsmarsch""",,,,Hermannplatz - Sonnenallee - Erkstr. - Karl-Marx-Str. - Rathaus Neukölln - Karl-Marx-Str. - Alfred-Scholz-Platz - Karl-Marx-Str. - Thomasstr. - Mittelweg - Morusstr. - Werbellinstr. - Hermannstr. - Hermannplatz,200.0,
2024-03-29,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,35.0
2024-03-29,0 days 15:45:00,1 days 00:00:00,"""Landwirtschaft - Die Ampel muss weg"" (vom 29.03. bis 01.04.2024,Mo.,Fr.,Sa.,So.)",Straße des 17. Juni,,10785.0,Landesgrenze …. Oranienburger Str. - Berliner Str. - Oraniendamm - Oranienburger Str. - Ollenhauerstr. - Scharnweberstr. - Müllerstr. - Afrikanische Str. - Amrumer Str. - Föhrerstr. - An der Putlitzbrücke - Stromstr. - Lessingstr. - Altonaer Str. - Großer Stern - Straße des 17. Juni,500.0,20.0
2024-03-29,0 days 17:30:00,0 days 19:00:00,"""Wir stehen an eurer Seite - Mahnwache zum Schutz jüdischen Lebens"" (vom 01.03. bis 31.05.2024 - jeweils Fr.)",Fraenkelufer,18,10999.0,,30.0,30.0
2024-03-30,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,3.0
2024-03-30,0 days 00:00:00,0 days 23:59:00,"""24h Dauermahnwache vor dem Bundesjustizministerium! Hungerstreik gegen Paragraph 129 StGB ! Weg mit Paragraph 129!"" (vom 01.03. bis 30.03.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,2.0
2024-03-30,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,13.0
2024-03-30,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft - Die Ampel muss weg"" (vom 29.03. bis 01.04.2024,Mo.,Fr.,Sa.,So.)",Straße des 17. Juni,,10785.0,"Str. d. 17. Juni (südlich, AP) – Str. d. 17. Juni (nördlich) – Großer Stern – Str. d. 17. Juni – Ernst-Reuter-Platz – Bismarckstr. – Kaiserdamm – Theodor-Heuss-Platz – Kaiserdamm – Königin-Elisabeth-Str. – Spandauer Damm – Otto-Suhr-Allee – Ernst-Reuter-Platz – Str. d. 17. Juni – Großer Stern – Str. d. 17. Juni/ Yitzhak-Rabin-Str. (EP)",500.0,
2024-03-30,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,
2024-03-30,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,
2024-03-30,0 days 11:00:00,0 days 13:00:00,"""Demokratie stärken""",S-Bhf. Lichterfelde-Ost,,12209.0,,10.0,11.0
2024-03-30,0 days 11:00:00,0 days 16:45:00,"""Ziel der Versammlung ist es, einen offenen Dialog über Christliche Feste und Werte zu führen. Welchen Sinn und nutzen haben diese für unser Land. Als Christliche Gemeinschaft sehen wir es als Pflicht und notwendig, offen über unseren christlichen Glauben zu Reflektieren und als eine große Chance und nutzen für unsere ganze Gesellschaft.""",Klosterstr.,,13581.0,stationär,7.0,30.0
2024-03-30,0 days 11:30:00,0 days 13:00:00,"""Für Frieden, Wahrheit und die Freiheit von politischen Gefangenen, Kunst und Presse wollen wir zusammen bekannte passende Lieder singen und auch musikalischen Eigenkreationen von Solisten lauschen und vielleicht auch tanzen. Passende Gedichte, Gemälde, Collagen und andere Kunstwerke wie z.B. Transparente für Friedensdemos sind sehr willkommen. Mit vielfältiger Kunst für Toleranz und gegen Einfalt und zunehmende Zensur.""",Karl-Marx-Allee,103,10243.0,,100.0,250.0
2024-03-30,0 days 12:00:00,0 days 13:30:00,"""No Peace Without Justice""",,,,NEU: Spandauer Str. (am Neptunbrunnen) - Spandauer Str. - Karl-Liebknecht-Str. - Karl-Liebknecht-Brücke - Schloßpl. - Schloßbrücke - Unter den Linden - Unter den Linden 63-65 (ZK vor der russischen Botschaft) - Unter den Linden - Wilhelmstr. - Dorotheenstr. - Scheidemannstr. - Heinrich-von-Gagern-Str. - Willy-Brandt-Straße 1 (vor dem Bundeskanzleramt) ALT: Spandauer Str. (am Neptunbrunnen) - Spandauer Str. - Karl-Liebknecht-Str. - Karl-Liebknecht-Brücke - Karl-Liebknecht-Str. - Schloßbrücke - Unter den Linden - Unter den Linden 63-65 (ZK vor der russischen Botschaft) - Unter en Linden - Pariser Platz - durch das Brandenburger Tor - Platz des 18. März - Str. des 17. Juni - Heinrich-von-Gagern-Str. - Willy-Brandt-Straße 1 (vor dem Bundeskanzleramt) ALT: Willy-Brandt-Str. (vor dem Bundeskanzleramt) - Heinrich-von-Gagern-Str. - Straße des 17. Juni - Platz des 18. März - durch das Brandenburger Tor - Pariser Platz - Unter den Linden - Schloßbrücke - Unter den Linden - Karl-Liebknecht-Brücke - Karl-Liebknecht-Str. - Spandauer Str. - Spandauer Str. (am Neptunbrunnen),200.0,3.0
2024-03-30,0 days 12:00:00,0 days 14:30:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,10.0
2024-03-30,0 days 12:00:00,0 days 20:00:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 30.03. bis 30.11.2024 - jeweils Sa.)",Pariser Platz,,10117.0,,20.0,15.0
2024-03-30,0 days 12:30:00,0 days 14:30:00,"""Ostermarsch fürn A****! Keine Querfront und Schwurbel durch die Rigaer Strasse. #NoQuerfront""",Karl-Marx-Allee,131A,10243.0,,10.0,400.0
2024-03-30,0 days 13:00:00,0 days 16:00:00,"""Solidarität mit Palästina""",,,,Oranienplatz - Oranienstr. - Adalbertstr. - Kottbusser Tor - Skalitzer Str. - Wiener Straße - Glogauer Str. - Pannierstr. - Sonnenallee - Erkstr. (EP),800.0,3500.0
2024-03-30,0 days 13:00:00,0 days 17:30:00,"""Berliner Ostermarsch 2024""",Karl-Marx-Allee,131,10243.0,Karl-Marx-Allee - …. - Karl-Marx-Allee vorläufige Aufzugsstrecke (Vorabmeldung der Anzeigenden): Kosmos (Karl-Marx-Allee 131) - Karl Marx-Allee - Frankfurter Tor - Bersarinplatz - Rigaer Str. - Voigtstr. - Frankfurter Allee zurück zum Kosmos finale Aufzugsstrecke: Karl-Marx-Allee 131A (AP) – Karl-Marx-Allee – Frankfurter Tor – Petersburger Str. – Bersarinplatz – Weidenweg – Bänschstr. – Proskauer Str. – Rigaer Str. – Silvio-Meier-Str. – Frankfurter Allee – Karl-Marx Allee 131 (EP),5000.0,5.0
2024-03-30,0 days 13:00:00,0 days 20:00:00,"""Sanktionsfreie Straßenmusik in Berlin""",Alexanderplatz,,10178.0,,2.0,15.0
2024-03-30,0 days 14:00:00,0 days 16:00:00,"""kein schwurbel durch die rigaer und silvio-meier-str. ! #NoQuerfront""",Rigaer Str.,31,10247.0,,15.0,20.0
2024-03-30,0 days 14:00:00,0 days 16:00:00,"""Mit Erich Kästner gegen Rechts! Zum 125. Geburtstag von Erich Kästner und zur Wiedereröffnung der BücherboXX Gleis 17""",Karmielplatz,,14193.0,,30.0,
2024-03-30,0 days 14:00:00,0 days 17:00:00,"""FALUN DAFA - FALUN GONG ist gut. Für eine freie Praxis der Falun Gong Übungen weltweit."" (vom 01.03. bis 30.11.2024 - täglich)",S-Bhf. Treptower Park,,12435.0,,20.0,3.0
2024-03-30,0 days 14:00:00,0 days 17:00:00,Video-Aktion zur Aufklärung über die Tierindustrie,Alexanderplatz,9,10178.0,,9.0,
2024-03-30,0 days 14:00:00,0 days 17:30:00,"""Frente Unido für eine multipolare Welt, Solidarität mit den fortschrittlichen Menschen in Chile, Peru und allen anderen Ländern Lateinamerikas, Gegen Intervention und Blockade, Schluß mit der Kriegstreiberei, Kein US-Krieg gegen Venezuela, USA Unblock Kuba, USA Unblock Venezuela, Solidarität mit der Sandinistischen Revolution, Keine Waffenlieferungen an die Ukraine, keine Kriegsbeteiligung, Hände weg vom Donbass, Save Donbass People, Gegen Russophobie"" (vom 17.02. bis 04.05.2024 - jeweils Sa.)",Pariser Platz,,10117.0,,50.0,10.0
2024-03-30,0 days 14:00:00,0 days 18:00:00,"""Tierrecht / Veganismus"" (vom 23.03. bis 08.06.2024 - jeweils Sa.)",Pariser Platz,,10117.0,,15.0,20.0
2024-03-30,0 days 14:00:00,0 days 20:00:00,"""Werte unserer Verfassung, wo sind sie geblieben?""",Alexanderplatz,,10178.0,,100.0,
2024-03-30,0 days 14:00:00,0 days 20:00:00,"""Gegen jeden Antisemitismus - Schutz jüdischen Lebens -NIE WIEDER IST JETZT""",Brunnenstr.,49,10115.0,,100.0,1500.0
2024-03-30,0 days 14:00:00,0 days 20:00:00,"""Solidarität mit Palästina""",,,,(neu)Brunnenstr./Ramlerstr. – Brunnenstr. – Bernauer Straße – Eberswalder Str. – Eberswalder Str./Schönhauser Allee (alt)S-Bahnhof Gesundbrunnen - Hanne-Sobek-Platz - Brunnenstr. - Rosenthaler Platz (Zwischenkundgebung) - Rosenthaler Str. - Hackescher Markt - Oranienburger Str. - Monbijouplatz (Ecke Monbijoustr.),1500.0,2.0
2024-03-30,0 days 14:30:00,0 days 16:00:00,"""Unterstützung der friedlichen, algerischen Revolution hin zu einem demokratischen Staat"" (vom 06.01. bis 29.06.2024 - jeweils Sa.)",Pariser Platz,,10117.0,,10.0,30.0
2024-03-30,0 days 14:30:00,0 days 18:15:00,"""Ostermarsch 2024 - Versammlung mit politischen und sozialen Hintergrund. Zur Erinnerung und Klarstellung der christlichen Werte. Um die Lage der christlichen Menschen in Islamischen dominierten Ländern aufmerksam zu machen.""",,,,"Hermannplatz, nördl. Seite (AP) – Kottbusser Damm – Kottbusser Str. – Kottbusser Tor – Kottbusser Tor/Reichenberger Str. (ZK) – Reicehnberger Str. – Erkelenzdamm – Oranienplatz – Oranienstr. – Moritzplatz – Prinzenstr. – Heinrich-Heine-Str. – Brückenstr. – Alexanderstr. – Grunerstr. – Dircksenstr. – Alexanderplatz, Weltzeituhr (EP)",77.0,14.0
2024-03-30,0 days 15:20:00,0 days 17:00:00,"""4 Jahre Corona-Schwurbel!""",Rosa-Luxemburg-Platz,1,10178.0,,15.0,300.0
2024-03-30,0 days 15:30:00,0 days 19:00:00,"""Vier Jahre neue deutsche Friedens- und Demokratiebewegung""",,,,Rosa-Luxemburg-Platz - Rosa-Luxemburg-Straße - Memhardstr. - Karl-Liebknecht-Str. - Unter den Linden - Wilhelmstr. - Dorotheenstr. - Scheidemannstr. - Platz der Republik,200.0,13.0
2024-03-30,0 days 17:00:00,0 days 17:30:00,"""Axel Stoll - Gedenk-Kungdebung empfängt mardergeschwader Anselm Lenz mit einem dreimaligen hoch hoch hoch""",Am Lustgarten,,10178.0,,15.0,5.0
2024-03-30,0 days 17:00:00,0 days 19:00:00,"""Alleinerziehende versammeln sich für das Wort zum letzten Sonntag""",Alexanderplatz,,10178.0,,20.0,13.0
2024-03-30,0 days 17:30:00,0 days 18:00:00,"""Pflaster für Björn Banane - Märtyrer des 10.3.24""",Unter den Linden,,10117.0,,15.0,20.0
2024-03-30,0 days 18:00:00,0 days 19:00:00,"""Falls der 4-Jahres-Jubiläums-Marsch des ""Demokratische Widerstand"" es bis hier geschafft haben, bieten wir, die sogenannte Weltelite der Hochfinanz, vor Ort einen konstruktiven Dialog an. #NoQuerfront""",Platz der Republik,,10557.0,,15.0,250.0
2024-03-30,0 days 19:30:00,0 days 22:30:00,"""Solidarität mit den kurdischen Opfern des türkischen Faschismus in belgischen Gemeinden""",,,,neu: Hohenstaufenplatz - Lachmannstr. - Kottbusser Damm - Kottbusser Str. - Adalbertstr. - Oranienstr. - Oranienplatz alt: Hohenstaufenplatz - Kottbusser Damm - Kottbusser Str. - Adalbertstr. - Oranienstr. - Oranienplatz,150.0,20.0
2024-03-31,0 days 00:00:00,0 days 23:59:00,"""Olaf Scholz muss folgende Tatsachen in einer Regierungserklärung aussprechen. Wir haben 0,42 Promille CO2 in der Luft. Emissionspfad ""very low"" des IPCC hat einen Zielwert von 0,35 Promille CO2 im Jahr 2150. Das heißt, es ist schon jetzt viel zu viel CO2 in der Luft. Die aktuelle und die Vorgängerregierungen haben in der Klimapolitik so versagt, dass der Fortbestand der Menschheit extrem gefährdet ist. Wissenschaftliche Fakten müssen von der Regierung klar benannt werden um eine ökologische Zeitenwende einzuleiten."" (vom 25.03. bis 30.04.2024 - täglich)",Spreebogenpark,,10557.0,,25.0,2.0
2024-03-31,0 days 00:00:00,0 days 23:59:00,"""Hungerstreik gegen Paragraph 129 geht weiter! Dauermahnwache vor dem Bundesjustizministerium! Demokratisches Handeln kann keine Straftat darstellen! Freiheit für alle politischen Gefangenen und WEG MIT PARAGRAPH 129A/B STGB!"" (vom 31.03. bis 30.05.2024 - täglich) (vom 31.03. bis 30.05.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,4.0
2024-03-31,0 days 00:00:00,1 days 00:00:00,"""Landwirtschaft, Bauernverband, Ampelregierung"" (vom 06.03. bis 25.04.2024 - täglich)",Straße des 17. Juni,100,10557.0,,50.0,
2024-03-31,0 days 06:00:00,0 days 12:00:00,"""Für den B-Plan-Kompromiss, Grünerhalt und Spielplatzerhalt"" (vom 26.02. bis 01.06.2024 - täglich)",Ossietzkystr.,26,13187.0,,30.0,
2024-03-31,0 days 10:10:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,25.0
2024-03-31,0 days 12:00:00,0 days 14:00:00,"""Mahnwache für Gaza""",Eberswalder Str.,1,10437.0,,15.0,3.0
