Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
2024-02-05,0 days 14:00:00,0 days 19:00:00,"""Frieden und tolerantes Miteinandergelebte Vielfalt im Kiez!"" (vom 08.01. bis 15.07.2024 - jeweils Mo.)",Antonplatz,1,13086.0,,5.0,
2024-02-05,0 days 17:30:00,0 days 20:30:00,"""der garten, da jesu verraten wart. hier gedenken wir, dass auch michael & peter von hanselm & hendrik abfielen."" (vom 01.01. bis 30.12.2024 - jeweils Mo.)",Stargarder Str.,10,10437.0,,10.0,27.0
2024-02-05,0 days 17:45:00,0 days 19:00:00,"""Stoppt den Krieg! Frieden und Freiheit für die Ukraine! JETZT!""",Alt-Müggelheim,22,12559.0,,15.0,
2024-02-05,0 days 17:45:00,0 days 19:30:00,"""Für Frieden, Freiheit und Selbstbestimmung"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",Teltower Damm,,14167.0,,30.0,30.0
2024-02-05,0 days 17:45:00,0 days 20:00:00,"""Weg mit Hartz IV und dem Bürgergeldbetrug! Aktiver Widerstand gegen einen 3. Weltkrieg! Montag ist Tag des Widerstands!"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",Alexanderplatz,,10178.0,,50.0,10.0
2024-02-05,0 days 18:00:00,0 days 19:00:00,"""Antikriegsmahnwache"" (vom 08.01. bis 25.03.2024 - jeweils Mo.)",Alexanderplatz,,10178.0,,10.0,
2024-02-05,0 days 18:00:00,0 days 19:00:00,"""Mahnwache am Kanzleramt für die sofortige Abschaltung aller Atomanlagen - nicht nur in Deutschland"" (vom 08.01. bis 25.03.2024 - jeweils Mo.)",Willy-Brandt-Str.,1,10557.0,,20.0,15.0
2024-02-05,0 days 18:00:00,0 days 20:00:00,"""Ausgeschwurbelt! Tempelhof-Schöneberg bleibt weltoffen! Ein Montagsspaziergang gegen Verschwörungsquatsch, Antisemitismus, Geschichtsvergessenheit... in unseren Kiezen.""",,,,Rathaus Schöneberg - Belziger Str. - Eisenacher Str. - Hauptstr. - Akazienstr. - Apostel-Paulus-Kirche (ZK) - Goltzstr. - Winterfeldtplatz,30.0,20.0
2024-02-05,0 days 18:00:00,0 days 20:00:00,"""Charlottenburger Montagsspaziergang kritischer und besorgter Menschen: Wir laufen für den Frieden, der nur ohne Waffen geschaffen und gehalten werden kann, für die Rückkehr von Vernunft und Menschlichkeit in Gesellschaft und Politik und für die Aufarbeitung der Corona-Verbrechen!"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",,,,Wilmersdorfer Str./Ecke Krumme Str. - Wilmersdorfer Str. - Schillerstr. - Wende - Wilmersdorfer Str. 46 (ZK vor den Arcaden) - Wilmersdorfer Str. - Kantstr. - Wende - Wilmersdorfer Str. - Schillerstr. - Wilmersdorfer Str. 46 (EK vor den Arcaden) Neues Ende ab 5.2.24 Wilmersdorfer Str. / Goethestr.,40.0,17.0
2024-02-05,0 days 18:00:00,0 days 20:30:00,"""TEGEL steht AUF für sofortigen Waffenstillstand und Diplomatie, statt Waffenlieferungen und Kriegstreiberei. Für bezahlbaren Lebensunterhalt für ALLE. Für echte Mitbestimmung der Bevölkerung und eine rechtlich konsequente Politikerhaftung. Für eine Politik frei von Lobbyismus und Korruption. Für die sofortige und bedingungslose Wiederherstellung aller Grundrechte. Für Frieden, Freiheit und Souveränität."" (vom 26.06.2023 bis 24.06.2024 - jeweils Mo.)",,,,"NEU: Alt-Tegel 2 (am Schinkelbrunnen, AK) - Berliner Str. - Brunowstr. - Schlieperstr. - Veitstr. - Buddestr. - Schlieperstr. - Berliner Str. - Brunowstr. - Grußdorfstr. - Gorkistr. (Fußgängerzone) - Buddestr. - Bernstorffstr. - Berliner Str. - Am Tegeler Hafen - Medebacher Weg - Alt-Tegel - Alt-Tegel 2 (am Schinkelbrunnen, EK) ALT: Alt-Tegel 2 (AK am Schinkelbrunnen) - Bernstorffstr. - Buddestr. - Gorkistr. - Ziekowstr. - Oeserstr. - Prendener Zeile - Gorkistr. - Basdorfer Zeile - Tile-Brügge-Weg - Havelmüllerweg - Rohrbrunnner Str. -Kehrwieder - Am Rosenweg - Myrtenweg - Bollestr. - Tile-Brügge-Weg - Ziekowstr. - Gorkistr. - Buddestr. - Bernstoffstr. - Alt-Tegel 2 (EK am Schinkelbrunnen)",55.0,8.0
2024-02-05,0 days 18:00:00,0 days 22:00:00,"""Spirituelle Mahnwache - für Frieden in Nahost und in der Welt"" (vom 08.01. bis 30.12.2024 - jeweils Mo.)",Potsdamer Platz,,10785.0,,20.0,25.0
2024-02-05,0 days 18:20:00,0 days 20:00:00,"""Nachbarschaftlich zusammen für uneingeschränkte Grundrechte und Friedenspolitik, gegen ID 2020, Agenda 2030, das globale Pandemie-Diktat der WHO und die Stakeholder-Governance der UNO"" (vom 05.02. bis 12.02.2024,Mo.)",,,,John-F.-Kennedy-Platz (Rathaus Schöneberg) - Domenicusstr. - Hauptstr. - Kleistpark - Grunewaldstr. - Goltzstr. - Winterfeldtplatz,30.0,4.0
2024-02-06,0 days 00:00:00,0 days 23:59:00,"""DAUERMAHNWACHE VOR DEM BMJ IN BERLIN. HUNGERSTREIK GEGEN PARAGRAPH 129. FRE&#304;HE&#304;T FÜR POLITISCHE GEFANGENE IN DEUTSCHLAND! WEG M&#304;T DEM PARAGRAPHEN 129!"" (vom 21.01. bis 29.02.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,16.0
2024-02-06,0 days 00:00:00,0 days 23:59:00,"""Mahnwache der Landwirte, Spediteure, Handwerker und des Mittelstands gegen die Mißstande der aktuellen Regierung sowie zur Unterstützung der weiteren kommenden Demonstrationen und Proteste"" (vom 28.01. bis 12.02.2024 - täglich)",Straße des 17. Juni,,10557.0,,100.0,6.0
2024-02-06,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 31.01. bis 15.02.2024 - täglich)",Straße des 17. Juni,100,10557.0,,100.0,3.0
2024-02-06,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-02-06,0 days 10:45:00,0 days 14:00:00,"""Unter dem Motto: Kriegsverrat ist Friedenstag – Pazifismus ist kein Verbrechen. - Wider der Aushöhlung der Menschenrechte von Friedensaktivisten auf Kriegsdienstverweigern in der Ukraine Wiederaufnahme der Dauermahnwache vor der Ukrainischen Botschaft Solidarität mit Pazifisten und Pazifisten aus Osteuropa - Pazifismus ist keine Verbrechen Wir er warten in den nächsten Tagen eine weiteren Hausarrest des gewaltfreien Friedensaktivisten Yurii Sheliazhenko (siehe ..https://de.connection-ev.org/article-3988, ""https://ebco-beoc.org/node/613"" u.m.) und weitere Massnahmen gegen Kriegsdienstgegner und Kriegsdienstverweigerung"" (vom 29.01. bis 28.02.2024 - täglich)",Albrechtstr.,26,10117.0,,20.0,4.0
2024-02-06,0 days 16:00:00,0 days 17:00:00,"""Weg mit den S-R-Y Typ Gefängnisse in der Türkei""",Tiergartenstr.,19-21,10785.0,,10.0,15.0
2024-02-06,0 days 16:00:00,0 days 18:00:00,"""Bürger äußern ihre kritische Meinung zur gegenwärtigen Politik, stehen ein für das Grundgesetz, Frieden und Freiheit sowie gegen Kriegshetze, Angstmacherei und die Spaltung der Gesellschaft."" (vom 09.01. bis 27.02.2024 - jeweils Di.)",Alt-Köpenick,21,12555.0,,15.0,40.0
2024-02-06,0 days 17:00:00,0 days 18:00:00,"""Die als Feda Berlin Initiative möchten wir eine Gedenkveranstaltung für die Todesopfer (Für das Erdbeben in der Türkei) vom 06. Februar organisieren.""",Pariser Platz,,10117.0,,50.0,17.0
2024-02-06,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 02.01. bis 24.12.2024 - jeweils Di.)",Schloßstr.,,12163.0,,20.0,13.0
2024-02-06,0 days 18:00:00,0 days 20:00:00,"""Free them all! Free Leonard Peltier! Kundgebung am 48. Haftjahrestag des indigenen Gefangenen.""",Pariser Platz,2,10117.0,,50.0,38.0
2024-02-06,0 days 18:00:00,0 days 20:00:00,"""CommemorAction""",Oranienplatz,,10999.0,,150.0,6.0
2024-02-06,0 days 18:00:00,0 days 20:00:00,"""Protest gegen Kaschmirprodukte/-produktion (Tierrechte)""",Knesebeckstr.,30,10623.0,,10.0,
2024-02-06,0 days 18:15:00,0 days 20:00:00,"""Gegen Kriegstreiber und Faschisten""",Gleimstr.,,10437.0,,20.0,10.0
2024-02-06,0 days 18:30:00,0 days 19:45:00,"""Eine Gedenkveranstaltung für die am 06.02.2023 gestorbenen Erdbebenopfer in der Türkei und Syrien""",Kottbusser Tor,,10999.0,,15.0,2.0
2024-02-06,0 days 18:40:00,0 days 19:15:00,"""Wir pfeifen auf Stuttgart 21"" (vom 09.01. bis 17.12.2024 - jeweils Di.)",Potsdamer Platz,,10785.0,,5.0,20.0
2024-02-06,0 days 19:00:00,0 days 21:00:00,"""Ein Jahr nach Erdbeben in der Türkei-Wir fordern Gerechtigkeit!""",Kottbusser Tor,,10999.0,,50.0,90.0
2024-02-06,0 days 19:00:00,0 days 21:00:00,"""Für Vielfalt und Solidarität""",Eichborndamm,236,13437.0,,40.0,4.0
2024-02-07,0 days 00:00:00,0 days 23:59:00,"""DAUERMAHNWACHE VOR DEM BMJ IN BERLIN. HUNGERSTREIK GEGEN PARAGRAPH 129. FRE&#304;HE&#304;T FÜR POLITISCHE GEFANGENE IN DEUTSCHLAND! WEG M&#304;T DEM PARAGRAPHEN 129!"" (vom 21.01. bis 29.02.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,12.0
2024-02-07,0 days 00:00:00,0 days 23:59:00,"""Mahnwache der Landwirte, Spediteure, Handwerker und des Mittelstands gegen die Mißstande der aktuellen Regierung sowie zur Unterstützung der weiteren kommenden Demonstrationen und Proteste"" (vom 28.01. bis 12.02.2024 - täglich)",Straße des 17. Juni,,10557.0,,100.0,15.0
2024-02-07,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 31.01. bis 15.02.2024 - täglich)",Straße des 17. Juni,100,10557.0,,100.0,
2024-02-07,0 days 10:00:00,0 days 18:00:00,"""Gegen Mietverdrängung durch sogenannte energetische Sanierung und Luxussanierung für unverfälschte Denkmalpflege, Verstoss gegen den Kaufvertrag."" (vom 20.01. bis 20.04.2024 - jeweils Mi.,Sa.,So.)",Kehrwieder,,13509.0,An der Heide - Kehrwieder - Am Rosensteg- Am Brunnen (alle 2 Stunden im Wechsel),6.0,3.0
2024-02-07,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-02-07,0 days 10:45:00,0 days 14:00:00,"""Unter dem Motto: Kriegsverrat ist Friedenstag – Pazifismus ist kein Verbrechen. - Wider der Aushöhlung der Menschenrechte von Friedensaktivisten auf Kriegsdienstverweigern in der Ukraine Wiederaufnahme der Dauermahnwache vor der Ukrainischen Botschaft Solidarität mit Pazifisten und Pazifisten aus Osteuropa - Pazifismus ist keine Verbrechen Wir er warten in den nächsten Tagen eine weiteren Hausarrest des gewaltfreien Friedensaktivisten Yurii Sheliazhenko (siehe ..https://de.connection-ev.org/article-3988, ""https://ebco-beoc.org/node/613"" u.m.) und weitere Massnahmen gegen Kriegsdienstgegner und Kriegsdienstverweigerung"" (vom 29.01. bis 28.02.2024 - täglich)",Albrechtstr.,26,10117.0,,20.0,50.0
2024-02-07,0 days 11:00:00,0 days 13:00:00,"""Gedenken an Hatun Sürücü""",Oberlandgarten,1,12099.0,,50.0,12.0
2024-02-07,0 days 12:00:00,0 days 13:30:00,"""Mahnwache: Tiertransporte in Drittländer stoppen""",Wilhelmstr.,54,10117.0,,20.0,9.0
2024-02-07,0 days 15:00:00,0 days 16:00:00,"""Kein Krieg und keine Kriegshetze gegen Russland! NATO - Hände weg von der Ukraine und anderen Ländern, die in ihrem Fadenkreuz stehen!"" Antikriegsmahnwachen (vom 03.01. bis 27.03.2024 - jeweils Mi.)",Pariser Platz,,10117.0,,15.0,68.0
2024-02-07,0 days 16:00:00,0 days 18:30:00,"""Globaler Aktionstag gegen Rüstungskonzerne""",Potsdamer Platz,,10785.0,,100.0,
2024-02-07,0 days 16:00:00,0 days 19:00:00,"""Umgestaltung des Hermannplatzes und der Abriss von Karstadt"" (vom 10.01. bis 18.12.2024 - jeweils Mi.)",Hasenheide,3,10967.0,,25.0,30.0
2024-02-07,0 days 17:30:00,0 days 20:30:00,"""Kein Grund zum Feiern der Staatsgründung des Terror- Regimes vor 45. Jahres! ""Nein"" zur Islamischen Republik.""",Podbielskiallee,,14195.0,,50.0,
2024-02-07,0 days 17:30:00,0 days 20:30:00,"""Animal Rights Square: Video-Aktion zur Aufklärung über die Tierindustrie""",Alexanderplatz,9,10178.0,,12.0,130.0
2024-02-07,0 days 17:30:00,0 days 21:00:00,"""Respect Cyclists - Die Fahrraddemo für sichere Radwege""",,,,NEU nach Koop 02.02.24 Falkplatz (AK vor der Max Schmeling Halle) - Am Falkplatz - Gleimstr. - Rügener Str. - Gustav-Meyer-Allee - Hussitenstr. - Wiesenstr. - Hochstr. - Neue Hochstr. - Schönwalder Str. - Fennstr. - Fennbrücke - Perleberger Str. - Stromstr. - Turmstr. - Gotzkowskystr. - Gotzkowskybrücke - Helmholzstr. - Franklinstr. - Marchbrücke - Marchstr. - Ernst-Reuter-Platz (1x umrunden) - Hardenbergstr. - Joachimsthaler Str. - Kurfürstendamm - Uhlandstr. - Grolmanstr. - Savignyplatz - Kantstr. - Savignyplatz (ZK an Bushaltestelle Savignyplatz neben dem Geisterrad) - Kantstr. - Kaiser-Friedrich-Str. - Luisenplatz - Schlossbrücke - Mierendorffstr. - Mierendorffplatz - Kaiserin-Augusta-Allee - Beusselstr. - Beusselstr. hinter der Kreuzung Beusselstr. / Erna-Samuel-Str. (ZK2) - Beusselstr. - Ludwig-Hoffmann-Brücke - Seestr. - Hermann-Maaß-Brücke - Seestr. - Nördliche Seestraßenbrücke - Seestr. - Amrumer Str. - Luxemburger Str. - Tegeler Str. - Lynarstr. - Müllerstr. - Chausseestr. - Liesenstr. - Gartenstr. - Bernauer Str. - Mauerpark (EK Skaterfläche PKW-Einfahrt hinter Mauersegler) ALT Falkplatz (Vor der Max-Schmeling-Halle) – Am Falkplatz – Gleimstr. - Stargarder Str. - Prenzlauer Allee – Karl--Liebknecht-Str – Alexanderstr. - Otto-Braun-Str. - Alexanderstr. - Märkisches Ufer – Am Köllnischen Park – ZK vor Nr. 3 – Am Köllnischen Park – Köpenicker Str. - Heinrich-Heine Str. - Moritzplatz – Oranienstr. - Skalitzer Str. - Schlesisches Tor – Oppelner Str. - Oberbaumstr. - Oberbaumbrücke – Am Oberbaum – Warschauer Str. - Frankfurter Allee – Lichtenberger Str. - Platz d. Vereinten Nationen – Mollstr. - Torstr. - Schönhauser Allee – Choriner Str. - Oderberger Str. - Bernauer Str. - Mauerpark Skaterfläche (PKW-Zufahrt hinter Mauersegler),100.0,70.0
2024-02-07,0 days 18:00:00,0 days 20:00:00,"""Jüdisches Leben schützen - Für eine vielfältige Gesellschaft - Solidarität mit allen Betroffenen von Antisemitismus, Antiziganismus und Rassismus! Mahnwachen gegen Antisemitismus - Erinnern und Mahnen an die Opfer des antisemitischen Massakers vom 7. Oktober. Sofortige Freilassung aller Geiseln! Solidarität mit allen jüdischen BürgerInnen - Für die Vielfalt jüdischen Lebens.""",Brunnenstr.,176,10119.0,,50.0,3.0
2024-02-08,0 days 00:00:00,0 days 23:59:00,"""DAUERMAHNWACHE VOR DEM BMJ IN BERLIN. HUNGERSTREIK GEGEN PARAGRAPH 129. FRE&#304;HE&#304;T FÜR POLITISCHE GEFANGENE IN DEUTSCHLAND! WEG M&#304;T DEM PARAGRAPHEN 129!"" (vom 21.01. bis 29.02.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,10.0
2024-02-08,0 days 00:00:00,0 days 23:59:00,"""Mahnwache der Landwirte, Spediteure, Handwerker und des Mittelstands gegen die Mißstande der aktuellen Regierung sowie zur Unterstützung der weiteren kommenden Demonstrationen und Proteste"" (vom 28.01. bis 12.02.2024 - täglich)",Straße des 17. Juni,,10557.0,,100.0,4.0
2024-02-08,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 31.01. bis 15.02.2024 - täglich)",Straße des 17. Juni,100,10557.0,,100.0,5.0
2024-02-08,0 days 08:30:00,0 days 09:30:00,"""Aufklärung rechter Straftaten"" (vom 04.01. bis 19.12.2024 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,15.0,120.0
2024-02-08,0 days 09:30:00,0 days 11:30:00,"""Warnstreik-Kundgebung im Rahmen der Tarifverhandlungen für Medizinische Fachangestellte""",Herbert-Lewin-Platz,1,10623.0,,200.0,2.0
2024-02-08,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-02-08,0 days 10:45:00,0 days 14:00:00,"""Unter dem Motto: Kriegsverrat ist Friedenstag – Pazifismus ist kein Verbrechen. - Wider der Aushöhlung der Menschenrechte von Friedensaktivisten auf Kriegsdienstverweigern in der Ukraine Wiederaufnahme der Dauermahnwache vor der Ukrainischen Botschaft Solidarität mit Pazifisten und Pazifisten aus Osteuropa - Pazifismus ist keine Verbrechen Wir er warten in den nächsten Tagen eine weiteren Hausarrest des gewaltfreien Friedensaktivisten Yurii Sheliazhenko (siehe ..https://de.connection-ev.org/article-3988, ""https://ebco-beoc.org/node/613"" u.m.) und weitere Massnahmen gegen Kriegsdienstgegner und Kriegsdienstverweigerung"" (vom 29.01. bis 28.02.2024 - täglich)",Albrechtstr.,26,10117.0,,20.0,40.0
2024-02-08,0 days 12:00:00,0 days 13:30:00,"""Solidarität mit Palästina""",Werderscher Markt,1,10117.0,,100.0,85.0
2024-02-08,0 days 12:00:00,0 days 14:00:00,"""Solidarität mit Palästina, gegen die selektive Solidarität der Universitätsleitung und Einschränkung demokratischer Rechte.""",Otto-von-Simson-Str.,26,14195.0,,100.0,20.0
2024-02-08,0 days 12:35:00,0 days 14:32:00,"""Pro Israel""",Otto-von-Simson-Str.,26,14195.0,,20.0,3.0
2024-02-08,0 days 14:00:00,0 days 18:00:00,"""Für Menschenrechte und nicht auf Hinrichtung im Iran, gegen die Unterdrückung der Frauen im Iran, insbesondere der Jugend, und Solidarität mit dem unterdrückten Volk des Iran""",Goethestr.,42,10625.0,,5.0,3.0
2024-02-08,0 days 16:00:00,0 days 18:30:00,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,,19.0,
2024-02-08,0 days 17:00:00,0 days 18:30:00,"""Menschen mit Schildern stehen wegen der aktuellen Lage, der Gesundheitsdiktatur, der Berichterstattungen der Medien, der Kriegstreiberei der Politik, der Verfolgung Unschuldiger, der Korruption und der unkontrollierten Migration ..."" (vom 04.01. bis 26.12.2024 - jeweils Do.)",Tempelhofer Damm,,12101.0,,20.0,12.0
2024-02-08,0 days 17:30:00,0 days 19:30:00,"""Unterstützung für die Wahl eines neuen Staatsanwalts in Kolumbien""",Taubenstr.,23,10117.0,,30.0,
2024-02-08,0 days 18:00:00,0 days 20:00:00,"""Mahnwache für Rundfunkfreiheit"" (vom 04.01. bis 27.06.2024 - jeweils Do.)",Masurenallee,8,14057.0,,20.0,3.0
2024-02-09,0 days 00:00:00,0 days 23:59:00,"""DAUERMAHNWACHE VOR DEM BMJ IN BERLIN. HUNGERSTREIK GEGEN PARAGRAPH 129. FRE&#304;HE&#304;T FÜR POLITISCHE GEFANGENE IN DEUTSCHLAND! WEG M&#304;T DEM PARAGRAPHEN 129!"" (vom 21.01. bis 29.02.2024 - täglich)",Mohrenstr.,37,10117.0,,10.0,
2024-02-09,0 days 00:00:00,0 days 23:59:00,"""Mahnwache der Landwirte, Spediteure, Handwerker und des Mittelstands gegen die Mißstande der aktuellen Regierung sowie zur Unterstützung der weiteren kommenden Demonstrationen und Proteste"" (vom 28.01. bis 12.02.2024 - täglich)",Straße des 17. Juni,,10557.0,,100.0,
2024-02-09,0 days 00:00:00,1 days 00:00:00,"""Gerechtigkeit für unsere Bauern, unterstützen der freien Bauern. Mahnwache der Freien Bauern und Bürger des Mittelstandes"" (vom 31.01. bis 15.02.2024 - täglich)",Straße des 17. Juni,100,10557.0,,100.0,5.0
2024-02-09,0 days 10:00:00,0 days 12:00:00,"""Klimamahnwache zur Einhaltung des Pariser Abkommens, Fridays for Future"" (vom 05.01. bis 28.06.2024 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,3.0
2024-02-09,0 days 10:30:00,0 days 13:00:00,"""Beendet die Verfolgung von FALUN DAFA / FALUN-GONG Praktizierenden und anderen unschuldigen Menschen in China. Stoppt die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2024 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,
2024-02-09,0 days 10:45:00,0 days 14:00:00,"""Unter dem Motto: Kriegsverrat ist Friedenstag – Pazifismus ist kein Verbrechen. - Wider der Aushöhlung der Menschenrechte von Friedensaktivisten auf Kriegsdienstverweigern in der Ukraine Wiederaufnahme der Dauermahnwache vor der Ukrainischen Botschaft Solidarität mit Pazifisten und Pazifisten aus Osteuropa - Pazifismus ist keine Verbrechen Wir er warten in den nächsten Tagen eine weiteren Hausarrest des gewaltfreien Friedensaktivisten Yurii Sheliazhenko (siehe ..https://de.connection-ev.org/article-3988, ""https://ebco-beoc.org/node/613"" u.m.) und weitere Massnahmen gegen Kriegsdienstgegner und Kriegsdienstverweigerung"" (vom 29.01. bis 28.02.2024 - täglich)",Albrechtstr.,26,10117.0,,20.0,
